TOA5,ESOLMET-CR1000,23644,CR1000.Std.16,CPU:2021-05-21-ESOLMET-CR1000.CR1,25840,,,,
TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Avg,AirTC_Avg,RH_Avg,WS_ms_Avg,CS106_PB_Avg,Rain_mm_Tot
TS,RN,W/m2,W/m2,W/m2,°C,%,m/s,mbar,mm
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Tot
,,,,,,,,,
26/11/2021 11:30,47275,777.6,764.1,120,23.57,43.52,1.572,879.6775,-
26/11/2021 11:40,47276,793.9,765.6,123.5,22.83,45.42,2.694,879.5137,-
26/11/2021 11:50,47277,797.2,764.3,124.7,23.24,44.54,1.116,879.3666,-
26/11/2021 12:00,47278,804,766.1,125.4,24.45,42.51,1.134,879.1055,-
26/11/2021 12:10,47279,812,767.6,126.5,24.85,41.56,2.189,878.7769,-
26/11/2021 12:20,47280,815,763.9,128.2,23.61,43.69,1.673,878.4341,-
26/11/2021 12:30,47281,813,762.3,129.5,24.71,40.94,0.827,878.135,-
26/11/2021 12:40,47282,807,755.3,129.5,25.86,38.45,1.434,878.052,-
26/11/2021 12:50,47283,811,757.2,131.3,25.1,40.22,1.831,877.8606,-
26/11/2021 13:00,47284,800,741.7,136.3,25.28,39.74,1.76,877.7424,-
26/11/2021 13:10,47285,789,729.2,140.8,25.82,38.84,1.803,877.6216,-
26/11/2021 13:20,47286,779.9,722.9,143.2,26.04,38.81,1.227,877.3209,-
26/11/2021 13:30,47287,761.3,694.7,151.3,26.14,39.05,2.064,876.8768,-
26/11/2021 13:40,47288,741.1,677.7,152.6,26.34,38.58,2.486,876.6888,-
26/11/2021 13:50,47289,724.9,672,152.3,26.05,39.24,1.336,876.8109,-
26/11/2021 14:00,47290,707.5,661.7,152.9,26.63,38.14,1.719,876.9296,-
26/11/2021 14:10,47291,683.2,639.7,156.8,26.87,37.96,1.66,876.5524,-
26/11/2021 14:20,47292,662.9,627.3,158.4,26.99,37.42,1.149,876.4984,-
26/11/2021 14:30,47293,632,599,158.4,26.17,39.48,2.133,876.3762,-
26/11/2021 14:40,47294,602.5,573.1,161,25.82,40.33,2.2,876.2189,-
26/11/2021 14:50,47295,570.9,555.1,158.3,27.02,38.18,1.08,876.2474,-
26/11/2021 15:00,47296,539.1,531.3,156.2,26.93,38.48,1.456,876.101,-
26/11/2021 15:10,47297,511.7,517,153.6,27.43,37.42,0.795,875.9641,-
26/11/2021 15:20,47298,483.2,514.7,143.6,27.59,37.01,0.381,875.6755,-
26/11/2021 15:30,47299,459.4,517.9,134.1,27.81,37.14,1.362,875.4988,-
26/11/2021 15:40,47300,432.6,514.9,126.5,27.89,36.72,1.182,875.4413,-
26/11/2021 15:50,47301,391,484.1,119.4,27.97,36.6,1.423,875.5218,-
26/11/2021 16:00,47302,362,482.8,109.7,27.15,38.01,0.951,875.5924,-
26/11/2021 16:10,47303,335.6,485.8,101.4,27.39,37.41,0.766,875.4561,-
26/11/2021 16:20,47304,295.7,462.2,91.1,28.22,35.86,0.24,875.2775,-
26/11/2021 16:30,47305,259.4,439.6,82.1,28.48,35.66,0.647,875.3523,-
26/11/2021 16:40,47306,220.4,403.6,72.69,27.49,37.63,1.169,875.3936,-
26/11/2021 16:50,47307,188.7,377.3,65.26,26.87,39.45,1.674,875.3834,-
26/11/2021 17:00,47308,156.1,350,55.81,26.7,39.46,1.284,875.0372,-
26/11/2021 17:10,47309,119.9,300.6,46.61,26.91,39.83,0.862,875.3074,-
26/11/2021 17:20,47310,83.4,241.1,37.69,26.83,40.57,0.307,875.2637,-
26/11/2021 17:30,47311,59.1,175.4,28.99,26.06,41.42,1.979,875.3498,-
26/11/2021 17:40,47312,35.37,112.2,20.07,25.51,42.42,2.099,875.4059,-
26/11/2021 17:50,47313,14.27,18.9,10.25,25.34,42.78,2.411,875.3531,-
26/11/2021 18:00,47314,2.323,0,1.427,25.06,43.82,2.488,875.2047,-
26/11/2021 18:10,47315,0,0,0,24.53,45.98,2.273,875.3546,-
26/11/2021 18:20,47316,0,0,0,23.22,51.66,2.433,875.6992,-
26/11/2021 18:30,47317,0,0,0,22.75,52.84,2.374,875.6131,-
26/11/2021 18:40,47318,0,0,0,22.5,53.97,2.276,875.9555,-
26/11/2021 18:50,47319,0,0,0,22.08,55.84,1.758,876.1638,-
26/11/2021 19:00,47320,0,0,0,21.66,57.45,1.274,876.2111,-
26/11/2021 19:10,47321,0,0,0,21.36,58.47,1.573,876.4997,-
26/11/2021 19:20,47322,0,0.007,0,21.53,58.05,1.951,876.5251,-
26/11/2021 19:30,47323,0,0,0,21.04,60.71,1.53,876.5566,-
26/11/2021 19:40,47324,0,0.087,0,21.22,59.92,0.676,876.7538,-
26/11/2021 19:50,47325,0,0,0,21.19,60.7,0,877.0003,-
26/11/2021 20:00,47326,0,0.235,0,21.29,59.82,1.019,877.3423,-
26/11/2021 20:10,47327,0,0.14,0,21.47,60.34,0.42,877.4736,-
26/11/2021 20:20,47328,0,0.001,0,21.16,61.81,0.267,877.6048,-
26/11/2021 20:30,47329,0,0.002,0,21.5,59.49,0.09,877.6035,-
26/11/2021 20:40,47330,0,0.024,0,21.93,57.28,0,877.7772,-
26/11/2021 20:50,47331,0,0.445,0,22.52,51.53,1.103,878.1434,-
26/11/2021 21:00,47332,0,0.183,0,22.83,49.75,0.824,878.1614,-
26/11/2021 21:10,47333,0,0.348,0,22.85,46.69,2.14,878.5198,-
26/11/2021 21:20,47334,0,0.075,0,22.91,44.7,2.12,878.48,-
26/11/2021 21:30,47335,0,0.001,0,22.72,45.17,1.553,878.7167,-
26/11/2021 21:40,47336,0,0.005,0,22.7,44.51,0.927,878.6752,-
26/11/2021 21:50,47337,0,0.114,0,22.77,43.26,2.231,878.6926,-
26/11/2021 22:00,47338,0,0.001,0,22.63,43.68,1.888,878.8713,-
26/11/2021 22:10,47339,0,0,0,22.32,44.69,1.274,878.6595,-
26/11/2021 22:20,47340,0,0,0,21.88,46.68,2.086,878.8646,-
26/11/2021 22:30,47341,0,0,0,21.1,49.94,1.946,879.1337,-
26/11/2021 22:40,47342,0,0,0,21.08,49.49,1.439,879.1255,-
26/11/2021 22:50,47343,0,0,0,20.9,50.44,1.2,879.1165,-
26/11/2021 23:00,47344,0,0,0,20.99,49.92,1.508,879.0119,-
26/11/2021 23:10,47345,0,0,0,20.29,52.57,1.601,879.1246,-
26/11/2021 23:20,47346,0,0.035,0,20.18,53.39,1.729,879.208,-
26/11/2021 23:30,47347,0,0,0,19.5,56.24,1.98,878.9778,-
26/11/2021 23:40,47348,0,0,0,18.36,60.96,1.769,879.1664,-
26/11/2021 23:50,47349,0,0,0,18.07,62.18,1.746,879.1254,-
27/11/2021 00:00,47350,0,0,0,17.85,63.26,1.547,879.1254,-
27/11/2021 00:10,47351,0,0,0,17.46,64.9,0.941,879.1085,-
27/11/2021 00:20,47352,0,0.008,0,17.56,64.15,1.241,878.7825,-
27/11/2021 00:30,47353,0,0.206,0,17.94,62.31,2.296,878.9363,-
27/11/2021 00:40,47354,0,0.069,0,17.68,63.76,2.653,878.7829,-
27/11/2021 00:50,47355,0,0.02,0,17.45,64.46,2.471,879.1576,-
27/11/2021 01:00,47356,0,0.329,0,17.97,61.74,3.702,878.7325,-
27/11/2021 01:10,47357,0,0.274,0,18.34,59.94,3.46,878.6841,-
27/11/2021 01:20,47358,0,0,0,17.98,61.32,2.441,878.6916,-
27/11/2021 01:30,47359,0,0,0,17.38,63.94,1.979,878.7582,-
27/11/2021 01:40,47360,0,0.001,0,16.98,65.36,1.711,878.9856,-
27/11/2021 01:50,47361,0,0.071,0,17.31,63.72,1.988,878.5361,-
27/11/2021 02:00,47362,0,0.091,0,17.05,64.62,2.013,878.5696,-
27/11/2021 02:10,47363,0,0.005,0,17.36,63.45,1.426,878.6866,-
27/11/2021 02:20,47364,0,0,0,16.85,65.73,1.575,878.4572,-
27/11/2021 02:30,47365,0,0.021,0,16.48,67.35,1.991,878.449,-
27/11/2021 02:40,47366,0,0.079,0,16.74,65.94,1.538,878.4512,-
27/11/2021 02:50,47367,0,0,0,16.75,66.18,1.306,878.4144,-
27/11/2021 03:00,47368,0,0,0,16.3,68.08,2.128,878.3479,-
27/11/2021 03:10,47369,0,0.001,0,15.82,69.92,2.234,878.2804,-
27/11/2021 03:20,47370,0,0.001,0,15.56,71,2.268,878.3663,-
27/11/2021 03:30,47371,0,0,0,15.38,71.74,2.271,878.3521,-
27/11/2021 03:40,47372,0,0,0,15.39,71.5,1.761,878.361,-
27/11/2021 03:50,47373,0,0,0,15.19,72.25,1.485,878.4049,-
27/11/2021 04:00,47374,0,0.167,0,15.32,71.43,1.501,878.4455,-
27/11/2021 04:10,47375,0,0.233,0,15.77,69.5,1.627,878.5521,-
27/11/2021 04:20,47376,0,0,0,15.2,71.88,1.98,878.0438,-
27/11/2021 04:30,47377,0,0.018,0,14.97,72.92,1.985,878.4385,-
27/11/2021 04:40,47378,0,0.146,0,15.06,72.44,1.98,878.2813,-
27/11/2021 04:50,47379,0,0.077,0,15.07,72.51,2.325,878.1847,-
27/11/2021 05:00,47380,0,0.016,0,14.84,73.62,2.289,878.5356,-
27/11/2021 05:10,47381,0,0.03,0,14.85,73.63,2.604,878.2823,-
27/11/2021 05:20,47382,0,0.04,0,14.92,73.41,2.708,878.4446,-
27/11/2021 05:30,47383,0,0,0,14.81,73.96,2.799,878.3486,-
27/11/2021 05:40,47384,0,0.075,0,14.86,73.82,2.661,878.6586,-
27/11/2021 05:50,47385,0,0,0,14.73,74.64,1.795,878.8381,-
27/11/2021 06:00,47386,0,0,0,14.57,75.57,0.788,878.8376,-
27/11/2021 06:10,47387,0,0.065,0,14.55,75.55,1.037,878.5558,-
27/11/2021 06:20,47388,0,0.001,0,14.32,77,0.74,878.8301,-
