TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,
06/12/2020 11:40,12952,903,589.8,79.49,25.31,44.84,2.299,877.4957
06/12/2020 11:50,12953,908,603,77.79,26.06,42.84,1.004,877.3535
06/12/2020 12:00,12954,910,615.5,77.94,26.55,41.96,0.997,877.0162
06/12/2020 12:10,12955,915,633,79.31,26.88,41.08,2.214,876.9066
06/12/2020 12:20,12956,919,641.4,78.83,26.27,41.84,1.745,876.9214
06/12/2020 12:30,12957,919,646.1,80.7,26.77,40.51,2.302,876.774
06/12/2020 12:40,12958,894,637.2,85.7,27.14,39.85,1.682,876.2582
06/12/2020 12:50,12959,842,621.7,100.7,27.68,38.76,1.377,876.2086
06/12/2020 13:00,12960,820,616.1,111.4,27.44,39.18,2.25,875.6147
06/12/2020 13:10,12961,886,651,121.2,27.4,38.5,1.829,875.3914
06/12/2020 13:20,12962,838,613.6,119.9,27.39,37.85,1.451,875.4202
06/12/2020 13:30,12963,918,628.7,111.1,28.08,37.03,2.498,875.2211
06/12/2020 13:40,12964,893,590.1,100.9,27.73,37.09,2.403,874.9504
06/12/2020 13:50,12965,842,545.6,97.9,27.86,37.15,2.47,874.6694
06/12/2020 14:00,12966,878,542.5,94.9,28.23,36.14,2.617,874.5289
06/12/2020 14:10,12967,893,530.2,89.4,28.19,36.02,3.365,874.7099
06/12/2020 14:20,12968,838,502.8,99.9,28.48,35.34,2.287,874.2736
06/12/2020 14:30,12969,649.8,443.1,127.4,28.63,35.14,2.645,874.5195
06/12/2020 14:40,12970,725.2,478.9,138.9,28.57,34.61,2.66,874.3307
06/12/2020 14:50,12971,840,483.6,112.7,28.79,34.24,2.867,874.1178
06/12/2020 15:00,12972,815,438.7,90.4,28.79,33.86,2.72,874.0428
06/12/2020 15:10,12973,845,427.1,79.42,29.41,32.8,2.217,874.3246
06/12/2020 15:20,12974,749.1,383.7,79.74,28.99,33.07,3.441,873.8585
06/12/2020 15:30,12975,557.3,322.1,95.4,28.29,34.24,3.86,873.781
06/12/2020 15:40,12976,740.7,393,109.3,28.75,33.62,2.877,873.7787
06/12/2020 15:50,12977,540.8,296.1,91.3,28.97,34.13,2.382,873.7225
06/12/2020 16:00,12978,618.5,345,112.2,28.78,33.51,3.244,873.6208
06/12/2020 16:10,12979,725.2,395.4,132.3,29.14,32.63,2.955,874.1199
06/12/2020 16:20,12980,671.3,348.7,109,29.25,32.25,2.965,873.9307
06/12/2020 16:30,12981,104.2,123.6,79.96,28.57,33.51,2.58,874.0517
06/12/2020 16:40,12982,13.1,74.07,62.28,27.61,36.21,2.4,873.8153
06/12/2020 16:50,12983,236.6,139.7,64.08,27.49,36.16,1.954,873.755
06/12/2020 17:00,12984,118.4,106.3,67.05,27.71,35.62,1.775,873.7363
06/12/2020 17:10,12985,368.5,153.8,72.44,28.04,35.99,0.827,874.1351
06/12/2020 17:20,12986,350.3,133.7,66.35,28.74,35.24,2.171,874.0637
06/12/2020 17:30,12987,180,78.97,47.72,27.93,36.39,2.638,874.0836
06/12/2020 17:40,12988,13.35,27.86,22.88,27.24,37.52,2.774,874.2759
06/12/2020 17:50,12989,4.817,12.02,9.45,26.93,38.24,2.27,874.5923
06/12/2020 18:00,12990,0.001,2.627,1.868,26.77,38.78,1.886,874.683
06/12/2020 18:10,12991,0,0,0,26.62,39.05,2.026,874.6865
06/12/2020 18:20,12992,0,0,0,26.33,39.85,1.881,874.9101
06/12/2020 18:30,12993,0,0,0,26.13,40.36,1.348,875.0585
06/12/2020 18:40,12994,0,0,0,25.85,41.23,1.294,875.1197
06/12/2020 18:50,12995,0,0,0,23.99,49.09,2.658,875.278
06/12/2020 19:00,12996,0,0,0,22.88,53.25,3.11,875.3834
06/12/2020 19:10,12997,0,0,0,22.91,53.24,2.954,875.6185
06/12/2020 19:20,12998,0,0,0,22.91,53.33,1.92,875.3542
06/12/2020 19:30,12999,0,0,0,22.73,54.28,1.663,875.6772
06/12/2020 19:40,13000,0,0,0,22.5,55.11,1.793,875.644
06/12/2020 19:50,13001,0,0,0,22.54,54.85,2.121,875.6557
06/12/2020 20:00,13002,0.002,0,0,22.73,53.8,2.241,875.9444
06/12/2020 20:10,13003,0,0,0,22.59,54.01,1.629,876.2224
06/12/2020 20:20,13004,0,0,0,22.23,55.39,1.173,876.4512
06/12/2020 20:30,13005,0,0,0,21.7,57.4,1.589,876.3447
06/12/2020 20:40,13006,0,0,0,21.21,58.66,2.071,876.3939
06/12/2020 20:50,13007,0,0,0,21.39,57.33,1.253,876.7131
06/12/2020 21:00,13008,0.035,0,0,21.62,56.54,1.073,876.8439
06/12/2020 21:10,13009,0.188,0,0,21.72,55.88,1.59,877.0152
06/12/2020 21:20,13010,0.001,0,0,20.93,59.41,2.003,876.9173
06/12/2020 21:30,13011,0.02,0,0,20.62,60.5,2.331,876.852
06/12/2020 21:40,13012,0.16,0,0,20.73,59.41,2.14,877.1625
06/12/2020 21:50,13013,0.001,0,0,20.74,59.46,2.14,877.2117
06/12/2020 22:00,13014,0.007,0,0,20.62,59.77,2.306,877.0717
06/12/2020 22:10,13015,0.001,0,0,20.57,59.96,2.298,876.7455
06/12/2020 22:20,13016,0.071,0,0,20.72,58.99,2.056,876.7957
06/12/2020 22:30,13017,0.073,0,0,20.75,59.05,2.163,877.4
06/12/2020 22:40,13018,0,0,0,20.05,61.26,1.711,877.506
06/12/2020 22:50,13019,0,0,0,19.92,61.05,1.988,877.4807
06/12/2020 23:00,13020,0,0,0,19.69,61.66,1.7,877.4742
06/12/2020 23:10,13021,0.003,0,0,19.77,60.65,1.625,877.457
06/12/2020 23:20,13022,0,0,0,19.39,61.75,1.362,877.2771
06/12/2020 23:30,13023,0.185,0,0,19.8,59.44,1.375,877.4979
06/12/2020 23:40,13024,0,0,0,19.29,61.83,1.413,877.2525
06/12/2020 23:50,13025,0.015,0,0,18.67,63.79,1.898,877.3752
07/12/2020 00:00,13026,0.103,0,0,18.74,62.58,2.056,877.5224
07/12/2020 00:10,13027,0.052,0,0,19.05,61.63,1.344,877.2441
07/12/2020 00:20,13028,0,0,0,19.01,62.06,0.049,877.3418
07/12/2020 00:30,13029,0,0,0,18.78,62.62,0.681,877.0404
07/12/2020 00:40,13030,0,0,0,18.67,64.24,0.388,876.9818
07/12/2020 00:50,13031,0.037,0,0,18.16,66.45,1.444,877.0644
07/12/2020 01:00,13032,0.361,0,0,18.52,65.03,1.906,876.9751
07/12/2020 01:10,13033,0.146,0,0,18.18,65.85,2.585,877.0068
07/12/2020 01:20,13034,0.293,0,0,18.48,65.05,2.446,876.7702
07/12/2020 01:30,13035,0.287,0,0,19.15,63.46,2.549,876.9252
07/12/2020 01:40,13036,0,0,0,18.44,66.08,2.276,876.9011
07/12/2020 01:50,13037,0.07,0,0,18.52,65.06,1.869,877.0153
07/12/2020 02:00,13038,0.128,0,0,18.78,64.97,1.943,877.1216
07/12/2020 02:10,13039,0.022,0,0,18.64,66.04,1.785,876.9571
07/12/2020 02:20,13040,0.221,0,0,18.83,65.77,1.84,876.7534
07/12/2020 02:30,13041,0.155,0,0,19.02,65.35,1.805,876.8115
07/12/2020 02:40,13042,0.026,0,0,19.02,65.54,1.526,876.7366
07/12/2020 02:50,13043,0.05,0,0,19.2,64.94,1.282,876.8033
07/12/2020 03:00,13044,0,0,0,19.04,65.74,1.093,876.8845
07/12/2020 03:10,13045,0.072,0,0,18.82,66.59,1.639,876.999
07/12/2020 03:20,13046,0.005,0,0,18.62,67.21,1.619,876.8109
07/12/2020 03:30,13047,0.037,0,0,18.55,67.22,2.076,876.7285
07/12/2020 03:40,13048,0.03,0,0,18.32,68.1,2.426,876.7538
07/12/2020 03:50,13049,0,0,0,18.11,68.84,2.316,876.8279
07/12/2020 04:00,13050,0,0,0,17.97,69.68,2.124,876.7452
07/12/2020 04:10,13051,0,0,0,17.92,69.55,2.324,876.8268
07/12/2020 04:20,13052,0.02,0,0,18.05,68.66,1.81,876.8279
07/12/2020 04:30,13053,0.002,0,0,18.28,67.67,1.657,876.9496
07/12/2020 04:40,13054,0.045,0,0,18.27,67.73,1.699,877.0151
07/12/2020 04:50,13055,0.028,0,0,18.37,67.53,1.624,876.9995
07/12/2020 05:00,13056,0.091,0,0,18.44,67.6,1.775,877.0811
07/12/2020 05:10,13057,0.009,0,0,18.19,68.8,0.57,877.1953
07/12/2020 05:20,13058,0,0,0,17.39,71.82,1.253,877.1625
07/12/2020 05:30,13059,0,0,0,16.81,74.08,2.17,877.2037
07/12/2020 05:40,13060,0.08,0,0,16.53,74.9,2.323,877.195
07/12/2020 05:50,13061,0.07,0,0,16.69,74.12,2.293,877.2529
07/12/2020 06:00,13062,0.008,0,0,16.93,73.25,1.411,877.5145
07/12/2020 06:10,13063,0.037,0,0,17.09,72.96,1.183,877.6205
07/12/2020 06:20,13064,0.104,0,0,16.81,73.8,2.115,877.722
07/12/2020 06:30,13065,0.212,0,0,16.99,73.21,2.216,877.9627
07/12/2020 06:40,13066,0.099,0,0,17.06,73.18,2.378,878.0563
07/12/2020 06:50,13067,0,0,0,16.93,73.96,2.388,878.0908
07/12/2020 07:00,13068,0.079,1.18,1.061,17.07,73.58,2.335,878.2614
07/12/2020 07:10,13069,1.157,6.488,5.454,16.97,74.36,2.429,878.3803
07/12/2020 07:20,13070,61.93,20.1,13.7,16.8,75.07,2.223,878.3535
07/12/2020 07:30,13071,178.1,44.94,22.8,16.85,75.16,1.431,878.4766
07/12/2020 07:40,13072,253.2,73.94,32.58,17.03,74.51,1.5,878.4895
07/12/2020 07:50,13073,394.4,121.2,46.39,17.17,74.24,1.409,878.6605
07/12/2020 08:00,13074,437.3,158.4,58.41,17.67,72.9,1.217,878.8071
07/12/2020 08:10,13075,490.3,186.1,53.94,18.74,69.99,0.09,878.8391
07/12/2020 08:20,13076,505.1,215.8,55.4,19.89,66.71,0.393,879.0613
07/12/2020 08:30,13077,586.7,249.3,59.91,20.74,63.62,0.006,879.2647
07/12/2020 08:40,13078,624.2,272.2,63.37,21.97,59.86,0.033,879.1342
07/12/2020 08:50,13079,652.3,292.5,68.1,21.66,60.66,0.433,879.4368
07/12/2020 09:00,13080,677.2,309.6,72.55,22.09,58.53,0.269,879.6576
07/12/2020 09:10,13081,701.5,326.3,75.14,23.06,55.62,0.767,879.7055
07/12/2020 09:20,13082,724.8,341.9,76.87,22.93,55.63,0.158,879.6323
07/12/2020 09:30,13083,737.4,363,82.1,22.74,56.63,1.492,879.8298
07/12/2020 09:40,13084,744,380.7,86.2,23.31,54.62,1.548,879.6011
07/12/2020 09:50,13085,749.1,396.8,90.6,23.25,54.73,0.878,879.7257
07/12/2020 10:00,13086,757.9,418.7,95.6,23.57,54.32,2.671,879.9403
07/12/2020 10:10,13087,773.9,439.6,98.2,23.36,54.59,3.016,879.7037
07/12/2020 10:20,13088,790.3,456.5,99.4,23.38,53.78,2.448,879.7849
07/12/2020 10:30,13089,800,472.2,100.6,23.55,53.04,2.687,879.4832
07/12/2020 10:40,13090,815,487.6,100.4,24.03,51.97,1.66,879.6884
07/12/2020 10:50,13091,817,498.4,102,24.45,50.64,1.539,879.4726
07/12/2020 11:00,13092,818,517.4,107.2,24.63,49.65,1.737,879.4841
07/12/2020 11:10,13093,811,534.2,113.5,24.32,50.74,3.148,879.4136
07/12/2020 11:20,13094,807,548.2,116.7,24.13,51.29,1.853,879.3464
07/12/2020 11:30,13095,833,571.7,114,25.21,48.32,1.589,879.3259
07/12/2020 11:40,13096,846,591.7,111.5,25.63,45.98,1.282,879.1197
07/12/2020 11:50,13097,842,603.3,112.6,25.57,45.48,1.655,878.769
07/12/2020 12:00,13098,834,613.2,115.5,26.24,43.65,1.37,878.5222
07/12/2020 12:10,13099,835,622.6,114.7,26.5,42.85,1.6,878.4249
07/12/2020 12:20,13100,845,632.3,113.5,26.47,42.4,1.23,877.9492
07/12/2020 12:30,13101,844,638.8,115.5,25.83,43.71,2.1,877.9199
07/12/2020 12:40,13102,848,637.1,113.7,26.32,42.56,1.25,877.7947
07/12/2020 12:50,13103,837,624.7,112.4,27.85,39.03,0.808,877.7683
07/12/2020 13:00,13104,836,618.2,111.8,27.37,40.09,1.114,877.4948
07/12/2020 13:10,13105,838,611,111.3,27.71,38.92,2.132,877.0186
07/12/2020 13:20,13106,848,600.4,108.6,27.51,39.44,1.582,876.6193
07/12/2020 13:30,13107,849,584.3,106.1,27.73,38.48,1.175,876.5889
07/12/2020 13:40,13108,833,556.4,102.3,28.24,36.52,0.915,876.2046
07/12/2020 13:50,13109,838,541.9,99.2,28.03,36.9,1.177,876.1523
07/12/2020 14:00,13110,817,514.5,95.6,27.56,37.31,1.61,876.1157
07/12/2020 14:10,13111,817,496.7,92.1,28.13,36.17,1.097,875.812
07/12/2020 14:20,13112,821,485.6,89,27.99,36.4,1.304,875.8184
07/12/2020 14:30,13113,827,476.9,87.1,28.04,35.97,1.935,875.6342
07/12/2020 14:40,13114,830,465.8,84.9,28.35,34.94,1.486,875.3631
07/12/2020 14:50,13115,837,455.2,82.3,28.05,34.79,1.461,875.2271
07/12/2020 15:00,13116,815,430.7,77.57,28.45,33.7,1.493,875.2209
07/12/2020 15:10,13117,805,412,74.46,28.67,33.46,1.517,875.1506
07/12/2020 15:20,13118,797.4,395.8,73.02,28.37,33.56,1.222,875.52
07/12/2020 15:30,13119,758.9,371,73.47,28.5,33.82,1.083,874.9366
07/12/2020 15:40,13120,749.1,355.5,72.61,29.78,32.46,1.197,874.9621
07/12/2020 15:50,13121,745.2,347.1,71.75,28.66,33.54,2.047,875.0373
07/12/2020 16:00,13122,703,326.4,72.98,29.02,33.25,2.172,874.9792
07/12/2020 16:10,13123,451.9,238.8,71.52,28.87,33.21,2.719,874.8295
07/12/2020 16:20,13124,555.1,279,82,28.84,33.32,1.729,874.8526
07/12/2020 16:30,13125,584.7,285,82.5,28.65,33.61,2.18,874.98
07/12/2020 16:40,13126,414.7,211.1,71.56,28.63,33.12,1.797,874.8152
07/12/2020 16:50,13127,254.8,143.4,58.74,28.15,32.77,1.902,875.2021
07/12/2020 17:00,13128,292.1,135.2,51.43,28.18,32.92,2.016,874.9932
07/12/2020 17:10,13129,407.9,146.7,51.93,28.31,32.95,2.408,875.2352
07/12/2020 17:20,13130,437.6,133.9,50.37,28.01,33.98,2.915,875.2323
07/12/2020 17:30,13131,360.9,97.6,41.38,27.54,35.74,3.291,875.7538
07/12/2020 17:40,13132,105.2,39.96,24.25,27.06,37.05,2.199,875.394
07/12/2020 17:50,13133,6.246,12,9.16,26.77,37.84,1.176,875.5584
07/12/2020 18:00,13134,0,3.291,2.01,26.54,38.09,1.415,875.6028
07/12/2020 18:10,13135,0,0.003,0,26.28,38.59,1.093,875.7154
07/12/2020 18:20,13136,0,0,0,25.97,39.56,1.164,875.8063
07/12/2020 18:30,13137,0,0,0,25.67,40.5,1.023,876.0846
