TOA5,CR1000,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_02_SEP_2011.CR1,22874,General,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,51840,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
12/10/2012 03:30,36076,0.193,0.002,0.299,0,18.68,71.31,2.139,877.3078
12/10/2012 03:40,36077,0.066,0,0.129,0,18.58,74.83,1.694,877.1815
12/10/2012 03:50,36078,0,0,0.125,0,18.28,73.57,0.848,877.2546
12/10/2012 04:00,36079,0.056,0,0.244,0.001,18.35,74.56,1.564,877.3539
12/10/2012 04:10,36080,0,0,0.306,0,18.13,74.15,2.07,877.3495
12/10/2012 04:20,36081,0.039,0,0.175,0,17.96,77.29,2.244,877.2811
12/10/2012 04:30,36082,0,0,0.325,0,17.76,75.72,2.155,877.3642
12/10/2012 04:40,36083,0,0,0.311,0,17.73,75.82,2.335,877.2221
12/10/2012 04:50,36084,0,0,0.325,0.001,17.74,75.11,2.154,877.1238
12/10/2012 05:00,36085,0,0,0.239,0.001,17.46,76.71,2.288,877.199
12/10/2012 05:10,36086,0,0,0.257,0,17.29,77.37,2.504,876.9083
12/10/2012 05:20,36087,0,0,0.325,0,17.27,76.62,2.18,877.0242
12/10/2012 05:30,36088,0.068,0,0.322,0.001,17.27,76.11,2.389,876.9044
12/10/2012 05:40,36089,0,0,0.131,0,17.12,77.34,1.519,876.981
12/10/2012 05:50,36090,0,0,0.257,0.001,17.15,76.21,0.769,877.0164
12/10/2012 06:00,36091,0,0.009,0.325,0,17.42,73.96,0.676,877.0952
12/10/2012 06:10,36092,0.057,0,0.092,0,17.69,75.02,0.027,877.3782
12/10/2012 06:20,36093,0,0,0.258,0,17.51,75.19,0.011,877.5677
12/10/2012 06:30,36094,0,0,0.325,0,17.26,77.03,1.502,877.7393
12/10/2012 06:40,36095,0.003,0,0.325,0,17.14,75.94,2.004,877.9356
12/10/2012 06:50,36096,0.556,0,0.303,0,17.56,75.23,2.533,877.9521
12/10/2012 07:00,36097,0,0,0.046,0,17.02,77.99,2.763,878.2466
12/10/2012 07:10,36098,0,0,0.212,0.003,16.91,77.51,2.78,878.3282
12/10/2012 07:20,36099,0,0.131,0.239,0.02,16.72,77.65,2.913,878.4185
12/10/2012 07:30,36100,0,1.064,1.12,0.126,16.77,76.49,2.95,878.4922
12/10/2012 07:40,36101,0.964,6.231,5.651,0.465,16.81,76.39,2.018,878.7456
12/10/2012 07:50,36102,24.87,19.44,15.95,1.149,17.09,76.08,0.74,878.8194
12/10/2012 08:00,36103,71.72,36.49,27.08,2.137,16.68,79.25,2.449,878.7125
12/10/2012 08:10,36104,256.9,75.28,39.23,3.375,17.09,74.75,1.399,878.7541
12/10/2012 08:20,36105,376.7,113.5,47.88,4.793,17.72,74.13,1.83,878.6393
12/10/2012 08:30,36106,430.6,144.7,53.85,6.352,18.44,71.91,2.096,878.6995
12/10/2012 08:40,36107,490,180.4,59.42,8.03,19.12,69.04,1.068,878.9263
12/10/2012 08:50,36108,551.2,219.5,63.23,9.87,20.38,62.55,0.514,878.9972
12/10/2012 09:00,36109,605.8,260,68.13,11.85,21.53,60.92,0.255,879.0876
12/10/2012 09:10,36110,649.4,300,71.44,13.99,21.2,63.54,1.499,879.068
12/10/2012 09:20,36111,694.7,344.6,74.88,16.29,21.06,60.99,1.84,879.1885
12/10/2012 09:30,36112,721,383.2,77.62,18.5,21.76,56.49,1.717,879.2147
12/10/2012 09:40,36113,743.8,420.6,80.8,20.66,22.7,56.49,0.794,879.1726
12/10/2012 09:50,36114,766.3,458.8,83.5,22.81,22.15,56.76,1.714,879.2631
12/10/2012 10:00,36115,787.6,496.2,85.9,24.97,22.52,55.84,1.18,879.2585
12/10/2012 10:10,36116,811,533.5,87.4,27.21,22.82,54.33,0.695,879.3282
12/10/2012 10:20,36117,821,562.4,89.5,29.15,22.77,55.39,1.418,878.9711
12/10/2012 10:30,36118,835,596.7,92.1,31.2,23.03,53.96,1.425,879.28
12/10/2012 10:40,36119,847,629.6,95.1,33.23,23.04,55.69,1.849,879.1651
12/10/2012 10:50,36120,844,657.3,98.5,34.94,22.89,55.25,3.025,879.2772
12/10/2012 11:00,36121,849,687.5,104,36.83,23.02,54.23,1.944,879.4693
12/10/2012 11:10,36122,847,713.2,111.4,38.18,23.55,53.47,2.062,879.3196
12/10/2012 11:20,36123,852,746.5,121.2,40.06,23.14,55.55,3.067,879.328
12/10/2012 11:30,36124,773.5,765.4,156.6,40.9,22.99,58.18,3.481,879.2899
12/10/2012 11:40,36125,322.6,569.5,244.5,34.15,22.85,58.82,2.771,879.4898
12/10/2012 11:50,36126,276.3,597.6,292.5,35.49,23.37,56.34,1.792,879.6076
12/10/2012 12:00,36127,233.1,571.1,315,34.9,23.54,57.12,1.841,875
12/10/2012 12:10,36128,825,876,186.6,47.67,23.53,55.62,2.366,879.2737
12/10/2012 12:20,36129,766.5,837,181.5,46.78,23.83,54.29,2.447,878.9988
12/10/2012 12:30,36130,690.8,814,196.6,45.81,24.21,53.4,2.359,878.9442
12/10/2012 12:40,36131,452.2,788.6,343.7,45.05,24.93,46.42,1.728,878.9592
12/10/2012 12:50,36132,801,873,171,48.51,25.77,45.19,1.649,878.69
12/10/2012 13:00,36133,766.3,824,146.2,47.07,25.33,42.05,2.137,878.4131
12/10/2012 13:10,36134,763.3,820,140.6,47.08,25.62,39.84,1.331,878.3876
12/10/2012 13:20,36135,856,895,145.1,50.07,26.67,39.46,0.421,875
12/10/2012 13:30,36136,844,899,156.4,50.04,26.33,45.77,2.116,877.945
12/10/2012 13:40,36137,554,851,292.2,47.16,26.31,42.8,1.487,877.8751
12/10/2012 13:50,36138,146.4,691.6,460.5,39.76,25.83,45.19,2.583,877.7509
12/10/2012 14:00,36139,118.4,610.8,415.4,36.49,25.87,43.72,2.531,877.6205
12/10/2012 14:10,36140,699.4,929,293.8,49.68,26.42,42.29,1.735,877.3749
12/10/2012 14:20,36141,822,954,243.1,50.17,26.32,41.13,2.487,877.22
12/10/2012 14:30,36142,407.5,691.4,267,39.37,26.85,40.28,2.743,877.0723
12/10/2012 14:40,36143,152.1,549.2,334.8,32.72,26.68,42.84,2.724,876.8361
12/10/2012 14:50,36144,76.05,537.4,389.8,31.45,26.37,42.09,2.624,876.8432
12/10/2012 15:00,36145,86.2,559.2,405.2,31.33,26.46,43.38,3.228,876.9747
12/10/2012 15:10,36146,502,790.4,334.5,40.5,27.07,40.04,1.759,876.6718
12/10/2012 15:20,36147,416.5,828,432.6,40.66,28.3,41.98,1.097,876.8354
12/10/2012 15:30,36148,23.96,488.4,403,27.83,27.49,43.82,2.604,876.7622
12/10/2012 15:40,36149,1.197,349.7,302.2,21.75,26.55,47.13,3.937,876.673
12/10/2012 15:50,36150,1.194,355.3,315.3,21.7,26.19,46.69,3.285,876.7702
12/10/2012 16:00,36151,116.9,520.1,376.2,26.77,26.34,45.15,3.058,876.6873
12/10/2012 16:10,36152,6.066,385.6,331,22.2,26.41,46.45,2.895,876.679
12/10/2012 16:20,36153,10.7,364.5,316,21.59,26.26,46.62,2.905,876.6549
12/10/2012 16:30,36154,40.77,383,299.3,20.35,26.32,47.78,3.292,876.6418
12/10/2012 16:40,36155,30.28,149.1,103,7.388,26.01,48.73,2.605,876.8047
12/10/2012 16:50,36156,0,27.45,24.38,1.832,25.61,51.66,3.574,876.8843
12/10/2012 17:00,36157,0,47.79,43.62,3.351,25.21,55.52,3.108,877.0455
12/10/2012 17:10,36158,0,129.1,112.7,8.13,24.42,58.28,2.688,877.0372
12/10/2012 17:20,36159,0.692,139.6,128.3,8.52,24.38,59.51,1.72,877.0379
12/10/2012 17:30,36160,2.47,127.4,119.8,7.932,24.35,56.41,1.78,876.8532
12/10/2012 17:40,36161,2.575,141.2,128.9,8.25,24.35,61.22,1.586,876.8326
12/10/2012 17:50,36162,1.629,115.7,106.5,6.966,24.28,59.21,0.912,876.9224
12/10/2012 18:00,36163,1.002,130.5,119.1,7.587,24.42,61.7,1.418,877.0012
12/10/2012 18:10,36164,2.226,119.8,105.8,6.682,24.11,62.62,2.522,877.0053
12/10/2012 18:20,36165,0.667,101.3,88.9,5.83,23.76,63.64,2.995,876.8342
12/10/2012 18:30,36166,2.744,94.3,79.14,5.03,23.6,63.54,2.823,876.9785
12/10/2012 18:40,36167,9.32,67.11,55.41,3.607,23.7,62.01,2.08,877.0078
12/10/2012 18:50,36168,0.192,30.78,27.04,2.303,23.68,63.27,2.072,877.2376
12/10/2012 19:00,36169,0,10.6,9.21,1.381,23.49,63.3,1.507,877.155
12/10/2012 19:10,36170,0,5.263,4.666,0.751,23.39,63.47,1.413,876.8582
12/10/2012 19:20,36171,0,2.247,2.098,0.292,23.34,64.05,1.228,877.0308
12/10/2012 19:30,36172,0,0.383,0.409,0.062,23.24,66.47,0.793,877.1182
12/10/2012 19:40,36173,0,0,0.004,0.018,22.96,67.94,0.698,877.3488
12/10/2012 19:50,36174,0,0,0.007,0.007,22.84,67.73,0.443,877.5859
12/10/2012 20:00,36175,0,0,0.001,0.001,22.7,69.85,0.746,877.6845
12/10/2012 20:10,36176,0,0,0,0.002,22.5,72,1.212,877.8882
12/10/2012 20:20,36177,0,0,0.083,0.002,21.72,71.89,1.573,878.0273
12/10/2012 20:30,36178,0,0,0.058,0.002,21.98,72.37,1.141,877.9954
12/10/2012 20:40,36179,0,0,0,0.002,21.85,73.9,0.576,878.273
12/10/2012 20:50,36180,0,0,0,0.006,21.14,76.7,1.824,878.2892
12/10/2012 21:00,36181,0,0,0.132,0.002,20.98,74.65,1.973,878.3545
12/10/2012 21:10,36182,0.033,0,0.2,0.001,21.07,75.92,2.094,878.3636
12/10/2012 21:20,36183,0,0,0.129,0.001,20.83,75.78,1.956,878.4692
12/10/2012 21:30,36184,0,0,0.322,0.002,20.84,75.75,1.554,878.8218
12/10/2012 21:40,36185,0.338,0,0.211,0,21.05,73.29,1.323,878.7308
12/10/2012 21:50,36186,0.401,0,0.098,0.001,21.02,73.8,1.254,878.7071
12/10/2012 22:00,36187,0.019,0,0.009,0,20.69,76.94,1.423,878.8125
12/10/2012 22:10,36188,0,0,0.302,0.001,20.29,77.45,1.698,878.699
12/10/2012 22:20,36189,0.352,0,0.306,0.002,20.72,73.63,2.024,878.8045
12/10/2012 22:30,36190,0.519,0,0.003,0.001,21,72.68,2.331,878.739
12/10/2012 22:40,36191,0.364,0,0.048,0,20.9,74.38,2.005,878.9031
12/10/2012 22:50,36192,0.002,0,0.128,0,20.47,75,2.014,878.8868
12/10/2012 23:00,36193,0.104,0,0.127,0.003,20.48,75.92,1.414,879.0583
12/10/2012 23:10,36194,0.294,0,0.113,0.003,20.68,74.65,0.014,878.9601
12/10/2012 23:20,36195,0.273,0,0,0.002,20.57,77.45,0.658,878.9437
12/10/2012 23:30,36196,0.029,0,0.003,0.001,20.18,76.87,1.382,878.9273
12/10/2012 23:40,36197,0.401,0,0.152,0.001,20.43,75.92,1.628,878.9273
12/10/2012 23:50,36198,0.1,0,0,0.001,20.11,77.25,2.135,878.9027
13/10/2012 00:00,36199,0,0,0,0,19.61,79.8,2.501,878.8049
13/10/2012 00:10,36200,0.094,0,0.139,0,19.38,77.14,2.059,878.8865
13/10/2012 00:20,36201,0.448,0,0.172,0,19.95,76.46,1.132,878.8868
13/10/2012 00:30,36202,0.232,0,0.14,0,19.66,78.2,1.19,878.9266
13/10/2012 00:40,36203,0,0,0.046,0,19.11,79.19,1.664,879.0019
13/10/2012 00:50,36204,0.282,0,0.298,0.001,19.43,77.04,1.758,879.0752
13/10/2012 01:00,36205,0.104,0,0.118,0,19.07,76.87,2.049,879.2459
13/10/2012 01:10,36206,0.236,0,0.217,0,19.19,78.95,2.245,879.1569
13/10/2012 01:20,36207,0,0,0.038,0,18.74,80,2.061,879.3283
13/10/2012 01:30,36208,0.249,0,0.325,0,18.85,78.06,2.355,879.3721
13/10/2012 01:40,36209,0.4,0,0.278,0.001,18.91,77.79,2.155,879.4517
13/10/2012 01:50,36210,0.401,0.015,0.325,0.002,19,76.09,2.051,879.3203
13/10/2012 02:00,36211,0.592,0.101,0.325,0.003,19.32,74.04,1.297,879.3202
13/10/2012 02:10,36212,0.987,0.161,0.27,0.001,19.78,75.4,1.624,879.1973
13/10/2012 02:20,36213,0.401,0,0.084,0,19.45,75.47,1.148,879.2137
13/10/2012 02:30,36214,0.429,0,0.322,0.002,19.83,74.11,1.368,879.0914
13/10/2012 02:40,36215,0.421,0,0.254,0.002,19.96,74.62,1.21,878.902
13/10/2012 02:50,36216,0.401,0,0.318,0.001,19.83,74.83,1.606,878.6406
13/10/2012 03:00,36217,0.401,0,0.32,0.001,19.93,73.94,1.579,878.4125
13/10/2012 03:10,36218,0.401,0,0.21,0.003,20.13,72.61,1.611,878.478
13/10/2012 03:20,36219,0.163,0,0.111,0.002,19.83,78.88,2.083,878.4857
13/10/2012 03:30,36220,0,0,0.092,0.001,19.03,78.78,1.804,878.4853
13/10/2012 03:40,36221,0.243,0,0.325,0,19.6,74.65,1.226,878.3469
13/10/2012 03:50,36222,0.308,0,0.111,0,19.86,76.94,0.931,878.4039
13/10/2012 04:00,36223,0,0,0.016,0,19.22,79.43,1.283,878.3876
13/10/2012 04:10,36224,0,0,0.044,0,19.05,79.87,1.21,878.2733
13/10/2012 04:20,36225,0,0,0,0,18.67,82.5,1.341,878.325
13/10/2012 04:30,36226,0,0,0.163,0,18.67,80.8,1.097,878.4043
13/10/2012 04:40,36227,0,0,0.14,0,18.58,83.3,2.11,878.2585
13/10/2012 04:50,36228,0,0,0,0,17.93,85.5,2.385,878.2913
13/10/2012 05:00,36229,0.144,0,0.258,0,18,80.8,2.54,878.1841
13/10/2012 05:10,36230,0.369,0,0.272,0,18.49,78.85,1.829,877.9991
13/10/2012 05:20,36231,0,0,0.001,0,17.97,82.7,1.237,878.0679
13/10/2012 05:30,36232,0,0,0.193,0,17.9,81.3,0.632,877.9578
13/10/2012 05:40,36233,0,0,0,0,17.99,81.3,0,877.8031
13/10/2012 05:50,36234,0.04,0,0.234,0.001,18.08,80.1,0.935,877.9174
13/10/2012 06:00,36235,0,0,0.273,0,17.8,81.1,0.708,877.7996
13/10/2012 06:10,36236,0,0,0.325,0,17.99,79.37,1.23,878.0671
13/10/2012 06:20,36237,0,0,0.291,0,17.76,82,1.78,878.0178
13/10/2012 06:30,36238,0,0,0.21,0,17.43,83.2,1.773,878.2154
13/10/2012 06:40,36239,0,0,0.325,0,17.52,81.8,1.916,878.3477
13/10/2012 06:50,36240,0,0,0.317,0,17.5,81.9,2.073,878.2289
13/10/2012 07:00,36241,0.207,0,0.325,0,17.67,79.42,2.244,878.4529
13/10/2012 07:10,36242,0.003,0,0.157,0.001,17.73,81.4,1.041,878.678
13/10/2012 07:20,36243,0,0.096,0.172,0.019,17.38,83.1,0.366,878.6695
13/10/2012 07:30,36244,0,1.956,1.906,0.121,16.98,83.7,2.099,878.7453
13/10/2012 07:40,36245,0,7.383,6.659,0.467,16.79,85.7,2.174,878.8897
13/10/2012 07:50,36246,66.29,19.24,14.92,1.157,16.67,85.7,2.271,878.9562
13/10/2012 08:00,36247,178.2,42.8,24.53,2.101,17.56,81.7,1.017,879.1768
13/10/2012 08:10,36248,262.1,72,31.81,3.239,18.18,79.38,0.433,879.2206
13/10/2012 08:20,36249,335.5,104.4,38.16,4.522,18.58,77.57,1.401,879.3258
13/10/2012 08:30,36250,389.9,137.9,43.04,5.975,19.42,73.92,0.266,879.4011
13/10/2012 08:40,36251,440.5,173.8,44.98,7.496,20.98,66.75,0.089,879.6741
13/10/2012 08:50,36252,488.5,211.3,57.81,9.2,21.55,66.95,0.186,879.775
13/10/2012 09:00,36253,540.5,252.7,65.85,11.11,21.13,69.98,0.909,879.9105
13/10/2012 09:10,36254,391.7,244.6,83.8,12.24,20.44,73.5,1.404,880.0739
13/10/2012 09:20,36255,434.8,293.4,102.8,14.42,20.47,71.14,0.954,880.2855
13/10/2012 09:30,36256,384.5,305.8,120.1,15.75,21.67,68.01,0.664,880.3265
13/10/2012 09:40,36257,47.83,217,167.8,14.26,21.28,67.84,0.269,880.3429
13/10/2012 09:50,36258,84.2,314.2,236,16.78,21.86,65.66,0.071,880.548
13/10/2012 10:00,36259,30.3,309.9,257.4,16.83,21.99,65.69,0.756,880.4977
13/10/2012 10:10,36260,8.23,281.8,242.3,16.01,21.75,66.2,1.069,880.4741
13/10/2012 10:20,36261,3.4,248,215.7,14.19,21.59,66.75,0.674,880.5998
13/10/2012 10:30,36262,1.396,235.5,207.1,13.56,21.81,65.72,0.656,880.5267
13/10/2012 10:40,36263,0.606,235.2,208.6,13.48,21.8,65.79,0,875
13/10/2012 10:50,36264,1.724,257.7,231.3,14.86,22.12,64.29,0.708,880.6039
13/10/2012 11:00,36265,2.808,303.1,273.3,17.57,22.2,65.18,0.979,880.6552
13/10/2012 11:10,36266,13.4,389.9,332.1,23.11,22.6,60.81,0.539,880.6907
13/10/2012 11:20,36267,185.4,490.7,277.1,30.12,23.38,57.68,0.409,880.4444
13/10/2012 11:30,36268,821,781.8,157.7,41.21,24.38,53.79,0.759,880.3897
13/10/2012 11:40,36269,872,785.7,121.9,42.65,23.96,54.13,0.944,880.4376
13/10/2012 11:50,36270,896,818,117.8,44.33,24.68,46.08,0.961,880.2034
13/10/2012 12:00,36271,904,836,113.3,45.25,24.85,45.36,0.629,879.918
13/10/2012 12:10,36272,910,855,116.1,46.25,25.52,44.51,1.488,875
13/10/2012 12:20,36273,899,861,120.3,46.44,24.98,46.75,0.938,879.5829
13/10/2012 12:30,36274,903,873,119.7,47.01,26.05,44.88,0.875,879.4128
13/10/2012 12:40,36275,912,879,115.1,47.64,25.29,46.41,0.882,879.251
13/10/2012 12:50,36276,909,882,113.6,47.68,25.54,48.22,2.138,878.9217
13/10/2012 13:00,36277,909,892,115.9,48.55,25.04,48.12,2.26,878.7083
13/10/2012 13:10,36278,910,897,115.5,48.85,25.4,46.58,1.59,878.3245
13/10/2012 13:20,36279,919,899,110.8,49.26,25.47,48.32,1.892,878.063
13/10/2012 13:30,36280,921,900,109.3,49.36,25.94,46.48,1.623,878.015
13/10/2012 13:40,36281,925,902,109.6,49.45,26.01,44.91,0.984,877.6284
13/10/2012 13:50,36282,915,903,117.8,49.44,25.89,47.33,2.917,877.4179
13/10/2012 14:00,36283,896,887,116.9,48.22,26.23,46.55,2.368,877.181
13/10/2012 14:10,36284,904,886,115.4,48.38,25.98,48.66,2.413,877.1623
13/10/2012 14:20,36285,900,880,119.1,48.1,25.94,49.07,3.104,877.0803
13/10/2012 14:30,36286,910,872,113,47.74,25.99,48.32,3.223,876.9335
13/10/2012 14:40,36287,819,827,132.5,45.89,26.55,46.07,2.305,876.623
13/10/2012 14:50,36288,724.2,816,194.3,44.82,26.58,48.7,2.663,876.6881
13/10/2012 15:00,36289,871,841,140.7,44.89,26.5,48.25,1.969,876.4438
13/10/2012 15:10,36290,873,822,133,43.7,26.9,47.27,2.315,876.491
13/10/2012 15:20,36291,852,810,144.6,42.22,27.39,45.63,1.374,876.2395
