TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,CPU:ESTACION_IER_07_MZO_2017.CR1,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
19/12/2017 00:00,50202,0.004,0,0,0.001,18.78,40.48,1.043,879.1094
19/12/2017 00:10,50203,0.001,0,0,0.001,18.54,40.69,1.157,879.1664
19/12/2017 00:20,50204,0,0,0,0.001,18.31,42.49,1.483,879.3059
19/12/2017 00:30,50205,0,0,0,0.001,18.23,43.35,1.168,879.3624
19/12/2017 00:40,50206,0,0,0,0.001,17.74,44.74,1.202,879.4283
19/12/2017 00:50,50207,0.195,0,0,0.001,17.53,46.38,2.68,879.3705
19/12/2017 01:00,50208,0.022,0,0,0.001,17.02,44.68,3.054,879.1501
19/12/2017 01:10,50209,0.044,0,0,0.001,17.21,46.17,2.858,879.428
19/12/2017 01:20,50210,0.259,0,0,0.001,17.51,42.36,2.729,879.1664
19/12/2017 01:30,50211,0.003,0,0,0.001,17.61,42.63,2.971,879.4934
19/12/2017 01:40,50212,0.052,0,0,0.001,17.64,44.88,2.739,879.4526
19/12/2017 01:50,50213,0,0,0,0.001,17.01,46.82,2.914,879.264
19/12/2017 02:00,50214,0.102,0,0,0.001,17.18,45.97,3.36,879.0999
19/12/2017 02:10,50215,0,0,0,0.001,17.08,46.58,3.005,878.5936
19/12/2017 02:20,50216,0.163,0,0,0.001,17.16,45.02,3.093,878.7743
19/12/2017 02:30,50217,0.167,0,0,0.001,17.58,44.71,2.454,879.0029
19/12/2017 02:40,50218,0.054,0,0,0.001,17.51,44.47,1.743,878.9863
19/12/2017 02:50,50219,0,0,0,0.001,17.43,46.14,1.843,878.9943
19/12/2017 03:00,50220,0,0,0,0.001,16.81,46.41,2.128,878.9783
19/12/2017 03:10,50221,0.02,0,0,0.001,16.82,47.44,2.43,879.0522
19/12/2017 03:20,50222,0.02,0,0,0.001,16.83,47.4,2.094,879.125
19/12/2017 03:30,50223,0.019,0,0,0.001,16.73,46.38,2.096,878.8058
19/12/2017 03:40,50224,0.013,0,0,0.001,16.84,47.3,2.025,878.79
19/12/2017 03:50,50225,0.215,0,0,0.001,17.06,43.86,2.178,878.553
19/12/2017 04:00,50226,0.223,0,0,0.001,17.72,43.76,1.749,878.9381
19/12/2017 04:10,50227,0.086,0,0,0.001,17.6,42.9,1.514,878.9126
19/12/2017 04:20,50228,0.106,0,0,0.001,17.93,42.26,1.471,878.8557
19/12/2017 04:30,50229,0.13,0,0,0.001,18,41.98,1.547,878.9946
19/12/2017 04:40,50230,0.008,0,0,0.001,17.92,44.03,0.628,878.5112
19/12/2017 04:50,50231,0,0,0,0.001,17.45,44.95,0.027,878.8971
19/12/2017 05:00,50232,0.02,0,0,0.001,17.17,45.8,0.051,878.8228
19/12/2017 05:10,50233,0.028,0,0,0.001,17.17,47.27,0,878.9451
19/12/2017 05:20,50234,0,0,0,0.001,16.78,48.87,0,878.7167
19/12/2017 05:30,50235,0,0,0,0.001,16.44,49.79,0.084,878.7985
19/12/2017 05:40,50236,0,0,0,0.001,16.44,50.71,0.06,879.1178
19/12/2017 05:50,50237,0,0,0,0.001,16.17,51.15,0.702,879.2156
19/12/2017 06:00,50238,0.054,0,0,0.001,16.04,51.32,1.264,879.2071
19/12/2017 06:10,50239,0.394,0,0,0.001,16.13,50.91,2.153,879.2644
19/12/2017 06:20,50240,0.108,0,0,0.001,15.95,52.92,2.323,879.2979
19/12/2017 06:30,50241,0.002,0,0,0.001,15.85,53.16,2.31,879.477
19/12/2017 06:40,50242,0,0,0,0.001,15.8,54.56,1.936,879.7845
19/12/2017 06:50,50243,0.11,0,0,0.001,15.7,53.09,2.099,879.7649
19/12/2017 07:00,50244,0.158,1.64,1.209,0.004,15.82,55.78,2.123,879.7969
19/12/2017 07:10,50245,0.08,5.21,4.005,0.014,15.24,55.79,2.296,879.8703
19/12/2017 07:20,50246,2.789,14.54,12.24,0.035,15.53,56.16,2.474,879.9401
19/12/2017 07:30,50247,111.5,39.41,26.74,0.072,15.33,56.26,2.198,880.0389
19/12/2017 07:40,50248,218.8,73.27,43.15,0.135,15.51,57.12,2.021,880.3501
19/12/2017 07:50,50249,235.8,107.1,64.09,0.234,15.7,54.93,2,880.3203
19/12/2017 08:00,50250,334.1,158.7,86.9,0.375,16.41,52.21,1.888,880.5183
19/12/2017 08:10,50251,374.5,198.4,105.3,0.573,17.42,48.42,1.253,880.7416
19/12/2017 08:20,50252,405.8,222.2,109.2,0.808,18.7,44.4,0.019,880.616
19/12/2017 08:30,50253,470.1,248.5,103.3,1.096,19.74,40.21,0,880.8348
19/12/2017 08:40,50254,524.3,280.5,103.6,1.451,21.63,35.85,0,880.7863
19/12/2017 08:50,50255,486.6,285.1,100.6,1.826,22.47,37.69,0.179,880.9742
19/12/2017 09:00,50256,550.2,327.3,102,2.313,22.28,37.69,0.665,881.2205
19/12/2017 09:10,50257,644.6,381.8,105.4,2.962,22.74,35.75,0.837,881.3743
19/12/2017 09:20,50258,702.6,426.8,106.9,3.622,22.9,35.37,1.363,881.4246
19/12/2017 09:30,50259,739.2,463,106.9,4.275,22.97,35.85,1.455,881.7311
19/12/2017 09:40,50260,704,464.9,101.2,4.816,23.05,34.45,1.944,881.7545
19/12/2017 09:50,50261,713.2,497.5,106,5.44,23.21,34.28,1.798,881.6713
19/12/2017 10:00,50262,736,527.8,108.2,6.194,23.75,33.46,1.563,881.4911
19/12/2017 10:10,50263,817,577.1,98.7,7.128,24.35,31.83,1.498,881.4293
19/12/2017 10:20,50264,824,592.9,92.2,7.857,25.05,30.53,1.476,881.3828
19/12/2017 10:30,50265,829,614.6,91,8.57,24.92,32.68,2.137,881.4278
19/12/2017 10:40,50266,841,639.2,91.1,9.42,24.17,33.36,1.971,881.5217
19/12/2017 10:50,50267,845,662.2,93.7,10.15,23.72,33.32,2.069,881.5142
19/12/2017 11:00,50268,832,671.3,96,10.72,24.23,34.04,2.132,881.0303
19/12/2017 11:10,50269,848,695.3,96.1,11.49,24.55,32.74,2.403,880.9426
19/12/2017 11:20,50270,867,720.5,97,12.15,25.18,33.56,2.32,881.0049
19/12/2017 11:30,50271,873,736.7,98.9,12.77,25.56,32.33,1.733,880.763
19/12/2017 11:40,50272,870,746.2,100.7,13.18,25.35,33.11,2.247,880.769
19/12/2017 11:50,50273,890,765.7,98.1,13.92,25.83,32.84,2.015,880.5452
19/12/2017 12:00,50274,859,751.4,98.3,13.94,25.76,30.59,1.734,880.3879
19/12/2017 12:10,50275,884,774,97.8,14.46,26.02,31.28,1.679,880.0729
19/12/2017 12:20,50276,880,773.3,96.7,14.55,26.59,29.81,1.619,879.9447
19/12/2017 12:30,50277,892,781.1,94.1,14.81,26.83,28.52,1.198,879.9341
19/12/2017 12:40,50278,912,793.5,91.3,15.14,27.34,29.4,1.735,879.5286
19/12/2017 12:50,50279,917,794.2,88.8,15.24,26.95,29.23,1.755,879.4861
19/12/2017 13:00,50280,928,796.5,85.7,15.28,27.2,28.11,1.271,879.324
19/12/2017 13:10,50281,928,790.8,83.5,15.05,27.86,28.04,1.728,879.0522
19/12/2017 13:20,50282,917,778.3,84,14.55,28.36,26.81,1.649,878.9617
19/12/2017 13:30,50283,913,771.2,84.9,14.03,28.39,27.7,1.781,878.6039
19/12/2017 13:40,50284,892,749.8,87,13.11,28.49,27.36,1.279,878.4202
19/12/2017 13:50,50285,896,745.8,87,12.74,28.53,28.21,2.6,878.212
19/12/2017 14:00,50286,899,732.5,83.1,12.24,28.1,27.09,2.038,877.9925
19/12/2017 14:10,50287,908,721.6,80.6,11.84,28.72,25.18,1.9,878.0271
19/12/2017 14:20,50288,909,705.6,77.97,11.33,29.23,26.3,2.418,877.9614
19/12/2017 14:30,50289,892,675.5,74.52,10.54,29.23,24.46,1.483,877.5275
19/12/2017 14:40,50290,897,664.2,76.3,9.98,29.53,24.05,1.335,877.5153
19/12/2017 14:50,50291,894,660.7,86,9.42,29.69,23.71,1.991,877.6989
19/12/2017 15:00,50292,921,637.7,72,8.8,30.19,21.87,2.108,877.3865
19/12/2017 15:10,50293,914,604.6,64.39,7.966,30.7,22.28,1.299,877.3652
19/12/2017 15:20,50294,895,572,64.67,6.997,30.08,21.36,2.041,876.9521
19/12/2017 15:30,50295,880,546.4,66.72,6.195,29.57,22.59,2.574,877.0244
19/12/2017 15:40,50296,838,504.3,69.83,5.193,29.47,20.99,1.342,876.8597
19/12/2017 15:50,50297,823,474.6,70.59,4.479,30.53,18.81,1.46,876.9955
19/12/2017 16:00,50298,816,441,66.11,3.865,31.63,19.56,1.029,876.5773
19/12/2017 16:10,50299,772.4,396,62.56,3.206,30.35,21.26,1.992,876.7752
19/12/2017 16:20,50300,756.2,360.3,58.69,2.631,29.94,19.38,1.567,876.8594
19/12/2017 16:30,50301,740.7,324.6,54.6,2.134,31.44,18.91,0.771,876.7717
19/12/2017 16:40,50302,685.4,282.3,53.12,1.674,30.72,19.86,2.319,876.6257
19/12/2017 16:50,50303,518.6,204.2,46.84,1.234,30.12,20.99,1.305,876.4783
19/12/2017 17:00,50304,599.3,208.8,46.33,0.915,29.72,19.83,0.864,876.6496
19/12/2017 17:10,50305,586.6,183.5,46.33,0.675,31,19.11,1.065,876.4955
19/12/2017 17:20,50306,496.7,139.2,40.49,0.465,30.66,20.37,1.496,876.3734
19/12/2017 17:30,50307,314,84.6,29.98,0.293,29.98,19.62,0.758,876.667
19/12/2017 17:40,50308,227.4,54.88,22.8,0.176,29.53,20.85,0.713,877.0009
19/12/2017 17:50,50309,85.4,22.86,11.76,0.097,28.99,22.59,0.035,876.5023
19/12/2017 18:00,50310,1.947,4.599,2.608,0.049,27.57,24.94,0.185,877.019
19/12/2017 18:10,50311,0,0.084,0,0.02,26.5,25.42,0.181,877.2557
19/12/2017 18:20,50312,0,0,0,0.005,25.61,29.81,0,876.8358
19/12/2017 18:30,50313,0,0,0,0.001,24.5,31.07,0.722,876.7245
19/12/2017 18:40,50314,0,0,0,0,23.9,32.1,1.195,877.1518
19/12/2017 18:50,50315,0,0,0,0,23.45,33.56,1.648,877.3494
19/12/2017 19:00,50316,0.001,0,0,0.07,22.84,34.86,2.388,877.334
19/12/2017 19:10,50317,0,0,0,0,21.96,37.25,3.035,877.3557
19/12/2017 19:20,50318,0,0,0,0,21.93,36.77,3.315,877.6246
19/12/2017 19:30,50319,0,0,0,0,21.57,37.52,3.264,877.6607
19/12/2017 19:40,50320,0,0,0,0,21.35,38.54,2.71,877.8492
19/12/2017 19:50,50321,0,0,0,0,21.11,38.44,2.328,877.8741
19/12/2017 20:00,50322,0.028,0,0,0,21.24,38.23,2.325,877.9969
19/12/2017 20:10,50323,0,0,0,0,21.25,38.13,2.038,878.0131
19/12/2017 20:20,50324,0.001,0,0,0,21.25,38.34,1.933,877.9888
19/12/2017 20:30,50325,0,0,0,0,21.15,39.22,1.431,877.9804
19/12/2017 20:40,50326,0.031,0,0,0,21.24,38.58,1.527,878.1767
19/12/2017 20:50,50327,0.143,0,0,0,21.28,38.41,1.971,878.2015
19/12/2017 21:00,50328,0.003,0,0,0,21.14,39.5,1.499,878.324
19/12/2017 21:10,50329,0,0,0,0,21.02,39.36,1.403,878.4142
19/12/2017 21:20,50330,0,0,0,0,20.63,39.56,1.373,878.5121
19/12/2017 21:30,50331,0.002,0,0,0,20.59,40.28,1.704,878.5202
19/12/2017 21:40,50332,0.035,0,0,0,20.3,38.51,2.154,878.5529
19/12/2017 21:50,50333,0,0,0,0,20.31,38.41,1.369,878.5123
19/12/2017 22:00,50334,0,0,0,0,20.17,37.35,1.226,878.3728
19/12/2017 22:10,50335,0,0,0,0,19.96,38.2,0.989,878.5119
19/12/2017 22:20,50336,0,0,0,0.001,19.66,35.92,0.073,878.5777
19/12/2017 22:30,50337,0,0,0,0.001,19.92,34.25,0.731,878.5357
19/12/2017 22:40,50338,0.057,0,0,0.001,19.78,37.72,1.165,878.6601
19/12/2017 22:50,50339,0.199,0,0,0.001,19.55,36.94,1.466,878.5119
19/12/2017 23:00,50340,0.332,0,0,0.001,19.7,34.62,1.998,878.5776
19/12/2017 23:10,50341,0.037,0,0,0.001,19.2,37.14,2.615,878.6346
19/12/2017 23:20,50342,0.003,0,0,0.001,18.35,38.71,2.405,878.5366
19/12/2017 23:30,50343,0.081,0,0,0.001,18.5,36.36,2.109,878.4702
19/12/2017 23:40,50344,0.242,0,0,0.001,19.09,34.62,1.984,877.9804
19/12/2017 23:50,50345,0.133,0,0,0.001,18.77,35.44,2.268,877.9968
20/12/2017 00:00,50346,0.004,0,0,0.001,18.8,34.18,1.193,878.0541
20/12/2017 00:10,50347,0,0,0,0.001,18.63,35.54,0.475,878.0294
20/12/2017 00:20,50348,0,0,0,0.001,18.4,36.05,1.481,878.4066
20/12/2017 00:30,50349,0,0,0,0.001,18.28,38.17,0.759,878.4875
20/12/2017 00:40,50350,0,0,0,0.001,17.71,38.64,0.672,878.4875
20/12/2017 00:50,50351,0.007,0,0,0.001,17.73,38.68,1.228,878.3802
20/12/2017 01:00,50352,0.09,0,0,0.001,17.54,38.2,1.625,877.9313
20/12/2017 01:10,50353,0.173,0,0,0.001,17.6,39.29,1.995,878.0548
20/12/2017 01:20,50354,0,0,0,0.001,17.37,39.87,1.981,878.4956
20/12/2017 01:30,50355,0,0,0,0.001,17.12,41.88,1.858,878.4713
20/12/2017 01:40,50356,0.013,0,0,0.001,17.19,42.09,2.186,878.4956
20/12/2017 01:50,50357,0.112,0,0,0.001,17.08,42.02,2.25,878.2749
20/12/2017 02:00,50358,0.109,0,0,0.001,17.12,43.31,2.341,878.4384
20/12/2017 02:10,50359,0.033,0,0,0.001,17.14,42.05,2.228,878.3322
20/12/2017 02:20,50360,0.075,0,0,0.001,17.1,42.84,2.654,878.4301
20/12/2017 02:30,50361,0.069,0,0,0.001,16.92,45.66,2.885,878.0695
20/12/2017 02:40,50362,0,0,0,0.001,16.41,46.38,2.421,878.2432
20/12/2017 02:50,50363,0,0,0,0.001,16.24,46.52,2.329,878.5038
20/12/2017 03:00,50364,0.026,0,0,0.001,16.35,45.63,2.014,878.5038
20/12/2017 03:10,50365,0.026,0,0,0.001,16.7,46.55,1.463,878.5038
20/12/2017 03:20,50366,0.064,0,0,0.001,16.39,47.54,1.936,878.4054
20/12/2017 03:30,50367,0.02,0,0,0.001,16.2,49.45,2.321,878.1934
20/12/2017 03:40,50368,0.02,0,0,0.001,16.05,47.47,2.164,878.4233
20/12/2017 03:50,50369,0.126,0,0,0.001,16.43,45.73,1.63,878.2947
20/12/2017 04:00,50370,0.003,0,0,0.001,16.65,46.99,1.548,878.3745
20/12/2017 04:10,50371,0.057,0,0,0.001,16.39,46.41,2.139,878.2917
20/12/2017 04:20,50372,0.217,0,0,0.001,16.66,45.12,2.546,878.381
20/12/2017 04:30,50373,0.059,0,0,0.001,16.61,46.69,2.563,878.2174
20/12/2017 04:40,50374,0.015,0,0,0.001,16.38,46.31,2.57,878.3903
20/12/2017 04:50,50375,0,0,0,0.001,16.3,49.04,2.698,878.5041
20/12/2017 05:00,50376,0.062,0,0,0.001,16.06,47.06,2.485,878.5124
20/12/2017 05:10,50377,0.14,0,0,0.001,16.32,46.21,3.01,878.5122
20/12/2017 05:20,50378,0.005,0,0,0.001,16.29,46.04,3.025,878.545
20/12/2017 05:30,50379,0.039,0,0,0.001,16.47,45.87,2.683,878.3234
20/12/2017 05:40,50380,0.01,0,0,0.001,16.49,44.85,2.253,878.2844
20/12/2017 05:50,50381,0,0,0,0.001,16.45,46.28,1.639,878.8232
20/12/2017 06:00,50382,0,0,0,0.001,16.27,46.35,0.827,878.8244
20/12/2017 06:10,50383,0,0,0,0.001,16.1,50.23,0.963,879.0478
20/12/2017 06:20,50384,0.001,0,0,0.001,15.64,49.72,1.406,879.1595
20/12/2017 06:30,50385,0.066,0,0,0.001,15.45,48.73,1.968,879.258
20/12/2017 06:40,50386,0.184,0,0,0.001,15.78,48.87,2.246,879.2318
20/12/2017 06:50,50387,0.063,0,0,0.001,15.53,49.55,2.638,879.2242
20/12/2017 07:00,50388,0.032,0.101,0.044,0.004,15.33,50.98,2.865,879.4842
20/12/2017 07:10,50389,0,3.098,2.178,0.013,14.91,53.33,2.471,879.48
20/12/2017 07:20,50390,0.234,11.92,9.88,0.034,14.73,53.5,2.581,879.6096
20/12/2017 07:30,50391,102.8,37.25,24.68,0.071,15.31,49.79,2.309,879.7787
20/12/2017 07:40,50392,261.9,70.85,39.37,0.132,15.66,49.07,2.141,879.8255
20/12/2017 07:50,50393,362.8,111.2,55.05,0.228,16.15,46.11,1.853,879.8275
20/12/2017 08:00,50394,450.7,153.8,70.12,0.377,17.02,44.78,1.062,879.8994
20/12/2017 08:10,50395,522.9,191,78.5,0.576,17.66,42.77,0.379,879.8411
20/12/2017 08:20,50396,581.8,214.7,70.86,0.793,18.36,40.79,0.017,879.8386
20/12/2017 08:30,50397,632.2,238.3,62.26,1.063,20.27,33.09,0,880.0585
20/12/2017 08:40,50398,673.8,271.9,61.14,1.408,21.89,34.35,0.014,880.5991
20/12/2017 08:50,50399,700.1,307.5,63.49,1.811,22.03,34.32,0.263,880.7942
20/12/2017 09:00,50400,723.8,346.1,68.62,2.281,22.4,36.12,0.812,880.7281
20/12/2017 09:10,50401,744.9,382.8,72.47,2.834,22.49,37.08,1.163,880.7869
20/12/2017 09:20,50402,778.7,421.1,74.13,3.453,22.96,34.21,1.147,880.9413
20/12/2017 09:30,50403,794.8,450.4,73.47,4.033,23.19,32.1,1.748,880.8169
20/12/2017 09:40,50404,815,480.1,69.68,4.704,23.22,32.37,2.113,880.8464
20/12/2017 09:50,50405,828,509,70.15,5.392,23.69,31.18,1.546,880.9348
20/12/2017 10:00,50406,835,538.2,72.92,6.091,23.62,31.9,1.812,880.6644
20/12/2017 10:10,50407,844,562.4,72.4,6.909,24.15,31.93,1.723,880.7194
20/12/2017 10:20,50408,873,602.7,75.03,7.795,23.71,29.71,1.649,880.7844
20/12/2017 10:30,50409,813,591.9,79.04,7.947,24.23,28.97,1.838,881.1055
20/12/2017 10:40,50410,857,644.2,89.2,8.95,24.22,29.71,1.683,880.8466
20/12/2017 10:50,50411,852,653.4,87.1,9.37,24.9,28.59,1.422,880.4161
20/12/2017 11:00,50412,832,663.8,93.9,9.69,25.1,29.37,1.639,880.6947
20/12/2017 11:10,50413,836,697.8,106.4,10.75,25.77,30.8,1.873,880.3895
20/12/2017 11:20,50414,697.8,649.4,130.3,10.61,24.64,31.86,2.512,880.07
20/12/2017 11:30,50415,661.2,672.4,160.1,11.26,24.67,31.72,2.48,879.8506
20/12/2017 11:40,50416,399.7,536.3,190.5,10.13,25.13,31.41,2.079,879.653
20/12/2017 11:50,50417,349.9,524.7,211,10.46,25.09,30.15,2.234,879.6089
20/12/2017 12:00,50418,666.8,745.7,208.6,13.41,25.74,28.96,2.46,879.6848
20/12/2017 12:10,50419,749.5,776.9,182.1,14.18,26.97,27.49,1.913,879.6853
20/12/2017 12:20,50420,676.6,748.5,186.6,13.87,26.21,27.39,2.921,879.4754
20/12/2017 12:30,50421,540.8,663.3,197.8,12.96,26.56,27.43,2.443,879.4255
20/12/2017 12:40,50422,598.5,689.5,190,13.38,26.32,26.3,2.505,879.1425
20/12/2017 12:50,50423,830,828,170.1,15.14,27.72,24.97,1.798,878.9565
20/12/2017 13:00,50424,872,824,142.8,15.04,27.8,25.62,2.652,878.6053
20/12/2017 13:10,50425,712.8,691.3,124.6,13.21,27.55,25.62,1.613,878.1646
20/12/2017 13:20,50426,880,798.3,122.5,14.48,28.38,25.21,1.353,877.9437
20/12/2017 13:30,50427,947,813,103,14.63,28.9,24.77,1.293,877.6691
20/12/2017 13:40,50428,935,780.4,86.2,13.95,28.58,22.35,1.241,877.2372
20/12/2017 13:50,50429,949,772.4,79.54,13.53,29.41,22.04,1.512,876.5955
20/12/2017 14:00,50430,945,757.2,77.99,12.8,29.91,20.92,1.626,876.8383
20/12/2017 14:10,50431,946,741.7,74.52,12.28,29.77,20.2,1.751,876.4483
20/12/2017 14:20,50432,964,732.7,70.38,11.99,31.1,19.45,0.985,875.9763
20/12/2017 14:30,50433,952,707.5,66.53,11.23,29.95,18.26,1.872,876.022
20/12/2017 14:40,50434,941,681.2,66.09,10.33,30.66,16.8,2.102,875.8884
20/12/2017 14:50,50435,900,641.4,68.08,9.12,30.45,18.26,1.802,875.8619
20/12/2017 15:00,50436,918,630.9,65.57,8.57,30.58,17.58,3.337,875.7537
20/12/2017 15:10,50437,882,588.4,64.99,7.489,30.55,17.99,2.761,875.5252
20/12/2017 15:20,50438,898,574.8,63.74,6.951,30.15,16.59,2.674,875.4946
20/12/2017 15:30,50439,867,530.5,60.15,6.059,31.13,15.94,2.401,875.1975
20/12/2017 15:40,50440,870,506.6,57.5,5.437,31.37,15.5,2.868,875.1103
