TOA5,ESOLMET-CIE,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_17_AGO_2012.CR1,38968,General,,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,,,
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar,,,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,,,
19/11/2013 23:20,9824,0.852,0.015,0.227,0.006,17.29,86.1,0.118,876.8505,,,
19/11/2013 23:30,9825,1.211,0.014,0.291,0.005,17.44,86.2,0.839,877.0046,,,
19/11/2013 23:40,9826,0.741,0.001,0.082,0.002,16.95,91.5,3.244,877.0211,,,
19/11/2013 23:50,9827,0.401,0,0,0.002,16.69,92.7,2.219,876.8082,,,
20/11/2013 0:00,9828,0.401,0,0,0.005,16.48,94.3,1.385,876.5955,,,
20/11/2013 0:10,9829,0.468,0.001,0,0.005,16.44,95.3,1.031,876.5306,,,
20/11/2013 0:20,9830,1.204,0,0,0.003,16.4,94.8,2.67,876,,,
20/11/2013 0:30,9831,1.204,0,0,0.003,16.42,94.3,1.815,876.7684,,,
20/11/2013 0:40,9832,1.201,0,0.266,0.002,16.57,94.5,1.732,876.9229,,,
20/11/2013 0:50,9833,0.482,0.012,0.103,0.004,16.47,95.7,1.417,876.7509,,,
20/11/2013 1:00,9834,0.985,0,0.125,0.004,16.25,96.8,1.473,876.801,,,
20/11/2013 1:10,9835,1.039,0,0.262,0.003,16.35,97.7,0.983,876.7589,,,
20/11/2013 1:20,9836,0.611,0,0.293,0.005,16.35,98.2,0.877,877.0059,,,
20/11/2013 1:30,9837,0.511,0,0.007,0.002,16.25,98.3,0.446,877.0204,,,
20/11/2013 1:40,9838,0.403,0,0,0.001,16.23,99,0.084,876.9228,,,
20/11/2013 1:50,9839,0.603,0,0.031,0.002,16.31,99.2,0.002,876.7592,,,
20/11/2013 2:00,9840,1.159,0.001,0.324,0.003,16.31,99.3,1.06,876.7518,,,
20/11/2013 2:10,9841,0.573,0,0.234,0.002,16.17,100,0.424,876.742,,,
20/11/2013 2:20,9842,0.401,0,0.175,0.004,16.23,100,0,876.678,,,
20/11/2013 2:30,9843,0.401,0.024,0.014,0.004,16.19,100,0.192,876.7101,,,
20/11/2013 2:40,9844,0.401,0.003,0,0.001,16.14,100,0.634,876.6701,,,
20/11/2013 2:50,9845,0.402,0.002,0,0.004,16.17,100,0.257,876.6364,,,
20/11/2013 3:00,9846,0.415,0,0,0.003,16.11,100,0.218,876.6942,,,
20/11/2013 3:10,9847,0.986,0.005,0,0.004,16.03,100,1.63,876.6045,,,
20/11/2013 3:20,9848,0.579,0.001,0,0.003,15.92,100,1.277,876.7344,,,
20/11/2013 3:30,9849,1.166,0,0,0.002,15.91,100,1.14,876.6207,,,
20/11/2013 3:40,9850,0.939,0.001,0,0.004,15.89,100,1.019,876.726,,,
20/11/2013 3:50,9851,0.645,0,0,0.001,15.66,100,2.01,876.3989,,,
20/11/2013 4:00,9852,0.776,0,0,0.002,15.63,100,1.553,876.4412,,,
20/11/2013 4:10,9853,0.934,0.003,0,0.003,15.76,100,0.406,876.5958,,,
20/11/2013 4:20,9854,0.987,0,0,0.002,15.61,99.9,1.93,876.3085,,,
20/11/2013 4:30,9855,1.072,0,0,0.003,15.45,99.3,2.278,876.1212,,,
20/11/2013 4:40,9856,0.631,0,0,0,15.35,98.8,1.245,876.1215,,,
20/11/2013 4:50,9857,0.698,0,0,0,15.48,97.9,0.032,876.0227,,,
20/11/2013 5:00,9858,0.401,0.004,0,0.001,15.38,96,0.164,875.9841,,,
20/11/2013 5:10,9859,0.401,0,0,0.001,15.17,94,0,875.8004,,,
20/11/2013 5:20,9860,0.401,0,0,0,15.02,93.3,0.28,875.8246,,,
20/11/2013 5:30,9861,0.401,0,0,0.001,14.87,92.5,0.577,875.9304,,,
20/11/2013 5:40,9862,0.401,0,0,0.001,14.58,93.1,1.503,875.9576,,,
20/11/2013 5:50,9863,0.401,0,0,0,14.58,91.5,0.911,876.2314,,,
20/11/2013 6:00,9864,0.836,0,0,0,14.59,90.4,1.625,876.2731,,,
20/11/2013 6:10,9865,0.731,0.076,0,0.001,14.74,89.7,1.38,876.3974,,,
20/11/2013 6:20,9866,0.268,0.004,0,0.001,14.55,90.6,0.383,876.5875,,,
20/11/2013 6:30,9867,0.181,0.214,0.31,0.013,14.65,92,0.216,876.5541,,,
20/11/2013 6:40,9868,0.097,0.363,0.345,0.025,14.47,94.2,0.036,876.5109,,,
20/11/2013 6:50,9869,0.292,1.553,1.448,0.134,14.41,95.1,0.232,876.5899,,,
20/11/2013 7:00,9870,0.39,4.712,4.067,0.451,14.28,97.3,0.376,876.6972,,,
20/11/2013 7:10,9871,0.475,16.53,13.95,1.319,14.41,98.6,0.005,876.7042,,,
20/11/2013 7:20,9872,38.34,51.75,39.57,2.421,14.41,98.7,0,876.598,,,
20/11/2013 7:30,9873,154.7,76.65,43.9,3.908,14.67,99.6,0,876.7705,,,
20/11/2013 7:40,9874,184,107.1,56.28,5.289,15.5,98.8,0,876.9396,,,
20/11/2013 7:50,9875,147.6,145.7,91.8,6.462,15.81,98.8,0.073,876.9182,,,
20/11/2013 8:00,9876,438.4,186.9,70.46,8.53,16.61,93.7,0,876.9524,,,
20/11/2013 8:10,9877,516.3,224.3,77.2,10.2,17.47,88.1,0.112,877.226,,,
20/11/2013 8:20,9878,573.1,257.6,72.36,11.69,17.83,81.5,0.011,877.0712,,,
20/11/2013 8:30,9879,637.9,301.3,74,14.67,18.18,76.6,0,877.1758,,,
20/11/2013 8:40,9880,682.8,337.7,75.9,16.75,19.24,72.81,0,877.259,,,
20/11/2013 8:50,9881,709.8,372.8,78.56,18.88,19.73,71.86,0,877.3167,,,
20/11/2013 9:00,9882,736.8,417.5,81.4,21.13,20.44,68.92,0,877.5132,,,
20/11/2013 9:10,9883,761.1,452.9,85.9,23.34,21.3,63.46,0.032,877.4493,,,
20/11/2013 9:20,9884,760.7,480.5,93.7,25.21,21.33,66.74,0.237,877.5867,,,
20/11/2013 9:30,9885,754.6,522.2,102,27.1,20.38,69.39,0.514,877.4601,,,
20/11/2013 9:40,9886,745,556,114.2,29.09,19.85,73.78,1.504,877.4207,,,
20/11/2013 9:50,9887,742.3,585.7,127.6,31.09,19.57,73.4,1.866,877.6832,,,
20/11/2013 10:00,9888,745.6,625.8,148.2,33.27,19.34,75.38,2.219,877.5998,,,
20/11/2013 10:10,9889,759.2,662.3,158.2,35.34,19.1,77.66,2.549,877.5752,,,
20/11/2013 10:20,9890,614.1,594.3,156.9,34.36,19,77.19,1.689,877.7677,,,
20/11/2013 10:30,9891,771.7,680.8,139.5,38.07,19.63,73.37,1.43,877.4416,,,
20/11/2013 10:40,9892,802,706.1,137.5,39.82,19.85,75.14,1.664,877.4655,,,
20/11/2013 10:50,9893,830,725,127.8,41.47,19.91,69.79,1.349,877.5226,,,
20/11/2013 11:00,9894,836,736.3,123.9,42.61,20.63,70.23,1.044,877.1046,,,
20/11/2013 11:10,9895,851,746.4,117.3,43.7,20.77,67.41,1.124,877.3095,,,
20/11/2013 11:20,9896,874,765.7,112.3,45.05,21.9,62.43,1.272,877.1721,,,
20/11/2013 11:30,9897,885,779.6,110.4,46.05,22.18,54.93,1.374,877.0554,,,
20/11/2013 11:40,9898,888,786.4,108.3,46.69,21.79,55.89,1.394,876.9664,,,
20/11/2013 11:50,9899,878,787.2,112.1,46.77,22.33,57.73,0.961,876.82,,,
20/11/2013 12:00,9900,866,788.6,118,46.83,22.36,59.91,1.431,876.9497,,,
20/11/2013 12:10,9901,888,805,116.1,48.17,22.18,57.73,1.737,876.5488,,,
20/11/2013 12:20,9902,889,802,114.2,48.17,22.46,57.52,1.834,876.2377,,,
20/11/2013 12:30,9903,896,803,110.9,48.26,22.38,55.38,1.646,876.116,,,
20/11/2013 12:40,9904,897,804,112.7,48.4,22.65,55.78,2.503,875.8958,,,
20/11/2013 12:50,9905,886,795.6,115.2,47.88,22.68,52.96,1.238,876,,,
20/11/2013 13:00,9906,882,789.6,116.8,47.31,23.03,55.24,1.537,875.7466,,,
20/11/2013 13:10,9907,873,781.2,121.2,46.59,23.39,55.07,1.785,875.5429,,,
20/11/2013 13:20,9908,874,774.1,119.2,46.09,23.3,55.78,2.177,875.413,,,
20/11/2013 13:30,9909,877,763.5,115.5,45.5,22.96,55.51,2.978,875.0023,,,
20/11/2013 13:40,9910,889,755.2,110.1,44.98,23.2,51.01,2.764,875.0115,,,
20/11/2013 13:50,9911,878,734.4,107.8,43.68,23.21,51.56,3.736,876,,,
20/11/2013 14:00,9912,880,722.2,106.5,42.81,23.24,48.97,2.971,876,,,
20/11/2013 14:10,9913,875,703.8,106.6,41.41,23.8,48.19,2.458,876,,,
20/11/2013 14:20,9914,875,684.9,103.7,40.11,23.73,49.45,2.65,876,,,
20/11/2013 14:30,9915,868,671.2,110.5,38.78,23.81,45.29,2.384,876,,,
20/11/2013 14:40,9916,857,654.5,118.1,37.08,24.35,44.71,2.302,876,,,
20/11/2013 14:50,9917,842,624.1,112.5,35.08,24.65,42.19,2.03,876,,,
20/11/2013 15:00,9918,818,606.2,119.8,33.51,24.26,44.57,2.383,876,,,
20/11/2013 15:10,9919,736.5,614.5,179.3,32,25.33,41.68,1.065,876,,,
20/11/2013 15:20,9920,478.1,526.4,211.1,27.64,25.69,43.21,1.786,876,,,
20/11/2013 15:30,9921,297.8,439.8,225.3,24.76,24.45,43.93,1.473,876,,,
20/11/2013 15:40,9922,69.03,313.7,232.5,20.02,24.67,44.33,1.239,876,,,
20/11/2013 15:50,9923,124.9,315.5,203,19.31,24.86,43.35,1.058,876,,,
20/11/2013 16:00,9924,160,284.1,145,17.95,25.11,42.02,0.569,876,,,
20/11/2013 16:10,9925,260.8,317.5,139.3,16.86,25.02,40.89,1.231,876,,,
20/11/2013 16:20,9926,212.2,242,102.8,14.42,25.06,40.96,0.523,876,,,
20/11/2013 16:30,9927,350.3,287.8,86.1,13.57,25.75,38.3,0.3,876,,,
20/11/2013 16:40,9928,298.9,245.8,78.22,11.45,25.58,37.66,0.938,876,,,
20/11/2013 16:50,9929,213.6,191.3,73.89,9.33,25.67,39.43,0.583,876,,,
20/11/2013 17:00,9930,172.6,153.5,63.79,7.369,25.21,39.29,0.139,876,,,
20/11/2013 17:10,9931,133,116.7,50.57,5.315,26.45,37.01,0.014,876,,,
20/11/2013 17:20,9932,74.79,79.02,42.32,4.145,26.5,39.09,0,876,,,
20/11/2013 17:30,9933,55.67,48.66,27.25,2.73,25.2,45.87,0.014,876,,,
20/11/2013 17:40,9934,40.46,40.16,24.25,1.792,24.36,45.77,0.218,876,,,
20/11/2013 17:50,9935,0.758,12.44,10.83,1.016,23.5,50.43,0.671,876,,,
20/11/2013 18:00,9936,0,4.723,4.025,0.417,22.88,55.31,0.681,876,,,
20/11/2013 18:10,9937,0,0.946,0.694,0.112,22.18,60.35,0.342,876,,,
20/11/2013 18:20,9938,0,0.008,0,0.019,21.78,60.46,0,876,,,
20/11/2013 18:30,9939,0,0,0,0.014,21.72,59.34,0.563,876,,,
20/11/2013 18:40,9940,0,0,0,0.006,20.94,62.24,1.873,876,,,
20/11/2013 18:50,9941,0,0,0,0.006,20.6,67.83,2.14,876,,,
20/11/2013 19:00,9942,0,0,0,0.005,19.69,68.68,2.604,876,,,
20/11/2013 19:10,9943,0,0,0,0.003,19.95,65.34,2.099,876,,,
20/11/2013 19:20,9944,0,0,0,0.006,19.66,71.38,1.24,876,,,
20/11/2013 19:30,9945,0,0,0,0.004,19.01,73.7,1.604,875.0093,,,
20/11/2013 19:40,9946,0,0,0,0.004,18.66,72.75,1.965,876,,,
20/11/2013 19:50,9947,0.185,0,0,0.005,19.28,74.69,2.158,875.4372,,,
20/11/2013 20:00,9948,0.132,0,0,0.007,18.81,71.79,2.05,875.8137,,,
20/11/2013 20:10,9949,0,0,0,0.008,18.76,73.84,2.228,875.9316,,,
20/11/2013 20:20,9950,0.158,0.011,0,0.008,18.88,74.69,2.305,876.0802,,,
20/11/2013 20:30,9951,0.067,0.036,0.008,0.007,18.61,73.7,2.469,876.1542,,,
20/11/2013 20:40,9952,0.292,0.028,0.009,0.006,18.81,74.69,2.324,876.3187,,,
20/11/2013 20:50,9953,0.317,0.026,0,0.007,18.74,73.43,1.557,876.5378,,,
20/11/2013 21:00,9954,0.401,0.12,0.001,0.008,19.12,73.12,0.357,876,,,
20/11/2013 21:10,9955,0.401,0.021,0,0.007,19.06,73.67,0.287,876.6521,,,
20/11/2013 21:20,9956,0.283,0,0,0.008,18.94,74.79,1.311,876.6533,,,
20/11/2013 21:30,9957,0.4,0.181,0.057,0.005,19.15,70.33,1.182,876.7111,,,
20/11/2013 21:40,9958,1.204,0.338,0.137,0.005,19.87,68.79,1.4,876.8498,,,
20/11/2013 21:50,9959,0.57,0.01,0,0.005,19.64,71.72,1.188,876.7423,,,
20/11/2013 22:00,9960,0.076,0,0,0.007,19.24,74.93,1.708,876.8745,,,
20/11/2013 22:10,9961,0.023,0.003,0,0.005,19.05,75.17,1.276,876.9369,,,
20/11/2013 22:20,9962,0.401,0.234,0.095,0.006,19.42,72.37,1.176,877.0118,,,
20/11/2013 22:30,9963,0.494,0.271,0.078,0.007,19.74,70.6,0.12,876.9368,,,
20/11/2013 22:40,9964,0.98,0.313,0.151,0.008,19.96,68.52,1.595,876.9753,,,
20/11/2013 22:50,9965,1.016,0.211,0.058,0.006,20.21,68.45,2.343,877.0018,,,
20/11/2013 23:00,9966,0.748,0.094,0.062,0.004,20.12,68.38,3.521,877.2831,,,
20/11/2013 23:10,9967,0.111,0,0,0.005,19.67,73.15,4.619,877.4076,,,
20/11/2013 23:20,9968,0,0,0,0.001,18.45,78.57,4.599,877.3855,,,
20/11/2013 23:30,9969,0.089,0,0,0.002,18.17,78.13,3.431,877.5358,,,
20/11/2013 23:40,9970,0.401,0,0,0.005,18.32,75.06,4.044,877.3716,,,
20/11/2013 23:50,9971,0.274,0,0,0.002,18.19,70.02,3.854,877.1364,,,
21/11/2013 0:00,9972,0.22,0.069,0,0.002,18.14,72.13,2.981,876.9798,,,
21/11/2013 0:10,9973,0.003,0,0,0.004,17.74,72.03,2.613,877.1022,,,
21/11/2013 0:20,9974,0.276,0,0,0.005,17.82,74.55,2.829,876.6859,,,
21/11/2013 0:30,9975,0,0,0,0.004,17.41,76.7,2.548,876.6367,,,
21/11/2013 0:40,9976,0.343,0,0,0.001,17.39,75.44,0.415,876,,,
21/11/2013 0:50,9977,0.247,0,0.069,0.004,17.43,76.9,0.003,876.7346,,,
21/11/2013 1:00,9978,0.171,0,0,0.002,17.28,78.03,0.002,876.6699,,,
21/11/2013 1:10,9979,0.26,0,0,0.001,17.13,78.68,0.546,876.8006,,,
21/11/2013 1:20,9980,0,0,0,0.003,16.84,81.3,1.466,876.7101,,,
21/11/2013 1:30,9981,0,0,0,0.003,16.53,82.3,1.062,876.7271,,,
21/11/2013 1:40,9982,0,0,0,0.002,16.17,84.1,1.92,876.6523,,,
21/11/2013 1:50,9983,0.035,0.005,0,0.002,16.05,84.1,1.937,876.5964,,,
21/11/2013 2:00,9984,0.401,0.072,0,0.003,16.36,82.1,1.089,876.6038,,,
21/11/2013 2:10,9985,0.401,0.007,0,0.002,16.51,82.1,0.177,876.5296,,,
21/11/2013 2:20,9986,0.747,0.015,0.095,0.001,16.94,80.3,0.115,876.5475,,,
21/11/2013 2:30,9987,0.401,0.048,0,0.002,16.87,82.7,0,876.6533,,,
21/11/2013 2:40,9988,0.401,0.212,0,0.006,16.93,82.9,0,876.636,,,
21/11/2013 2:50,9989,0.401,0.245,0,0.006,16.89,82.5,0,876.4807,,,
21/11/2013 3:00,9990,0.401,0.045,0,0.006,16.88,82,1.128,876.3837,,,
21/11/2013 3:10,9991,0.248,0,0,0.003,16.68,83,1.44,876.5628,,,
21/11/2013 3:20,9992,0.001,0,0,0.002,16.53,84.2,1.445,876.5879,,,
21/11/2013 3:30,9993,0.02,0.002,0,0.003,16.38,85.2,1.343,876.5722,,,
21/11/2013 3:40,9994,0.226,0.005,0,0,16.56,85.2,1.073,876.8569,,,
21/11/2013 3:50,9995,0,0,0,0.001,16.08,87.2,2.271,876.9313,,,
21/11/2013 4:00,9996,0.34,0,0,0.001,16.26,85.3,2.056,877.0623,,,
21/11/2013 4:10,9997,0,0,0,0.006,15.99,87.1,1.871,877.0869,,,
21/11/2013 4:20,9998,0,0,0,0.005,15.86,88.3,0.385,876.948,,,
21/11/2013 4:30,9999,0,0,0,0.005,15.83,88.2,0.987,876.7839,,,
21/11/2013 4:40,10000,0,0.016,0,0.004,15.73,88.7,1.528,877.0543,,,
21/11/2013 4:50,10001,0,0,0,0.005,15.5,90.1,1.309,876.7919,,,
21/11/2013 5:00,10002,0.295,0.001,0,0.005,15.64,88.9,1.101,876.873,,,
21/11/2013 5:10,10003,0.401,0.001,0,0.003,15.76,87.5,1.412,876.7849,,,
21/11/2013 5:20,10004,0.319,0,0,0.001,15.84,86.9,0.362,876.874,,,
21/11/2013 5:30,10005,0.369,0,0,0.002,15.98,85.1,1.032,877.0204,,,
21/11/2013 5:40,10006,0.398,0,0,0.003,16,85.1,1.273,876.8205,,,
21/11/2013 5:50,10007,0.019,0,0,0.002,15.64,87.8,0.267,876.9482,,,
21/11/2013 6:00,10008,0.037,0,0,0.002,15.35,88.8,0.776,877.0463,,,
21/11/2013 6:10,10009,0.076,0,0,0.002,15.63,87.6,0,877.1359,,,
21/11/2013 6:20,10010,0,0,0,0,15.58,87.3,0.366,877.1529,,,
21/11/2013 6:30,10011,0.126,0.028,0,0.01,15.47,87.8,1.351,877.2371,,,
21/11/2013 6:40,10012,0.219,0.656,0.425,0.033,15.55,85.6,1.547,877.3684,,,
21/11/2013 6:50,10013,0.257,3.405,2.819,0.192,15.65,86.5,1.284,877.5628,,,
21/11/2013 7:00,10014,0.437,10.16,8.5,0.603,15.34,88.1,1.203,877.7118,,,
21/11/2013 7:10,10015,99.8,29.42,17.65,1.289,15.31,88.3,0.365,877.7443,,,
21/11/2013 7:20,10016,194.4,55.21,30.18,2.188,15.71,86.2,0.074,877.648,,,
21/11/2013 7:30,10017,279.2,86.3,40.84,3.258,15.75,86.3,0.362,877.8571,,,
21/11/2013 7:40,10018,343.4,117.3,49.16,4.48,16.36,82.8,0.65,877.8737,,,
21/11/2013 7:50,10019,404.2,152.6,57.89,5.851,16.95,80.7,0.296,877.9211,,,
21/11/2013 8:00,10020,464.7,188,64.42,7.384,17.43,78.3,1.173,877.9781,,,
21/11/2013 8:10,10021,514.4,227.5,70.61,9.02,18.28,74.55,0.435,878.1102,,,
21/11/2013 8:20,10022,561.2,265.7,76.22,10.79,19.33,69.54,0.002,878.256,,,
21/11/2013 8:30,10023,602.1,304.6,81,12.61,21.34,59.59,0.002,878.106,,,
21/11/2013 8:40,10024,640.6,343.1,84.7,14.55,22.75,58.22,0,878.2945,,,
21/11/2013 8:50,10025,678,382.5,87.2,16.61,22.72,58.29,0,878.4995,,,
21/11/2013 9:00,10026,701.5,420.3,91.4,18.67,22.37,62.03,0.201,878.4008,,,
21/11/2013 9:10,10027,715.3,454.9,95.7,20.65,21.36,62.64,0.588,878.3006,,,
21/11/2013 9:20,10028,720.9,484.3,101,22.41,21.99,61.85,0.97,878.4615,,,
21/11/2013 9:30,10029,729,513.6,105.7,24.18,21.3,62.23,1.44,878.6442,,,
21/11/2013 9:40,10030,731.3,539.3,110.9,25.7,21.22,64.61,1.708,878.7092,,,
21/11/2013 9:50,10031,732.7,564.8,117.9,27.44,21.18,64,1.228,878.7985,,,
21/11/2013 10:00,10032,745.4,594.1,122.7,29.58,21.69,61.99,0.904,879.0101,,,
21/11/2013 10:10,10033,767.7,622.9,122.6,31.59,21.62,61.51,1.792,878.955,,,
21/11/2013 10:20,10034,785.6,650.7,124.8,33.41,22.32,60.52,0.7,879.0931,,,
21/11/2013 10:30,10035,786.1,669.9,131.4,34.48,22.64,58.72,0.572,878.9527,,,
21/11/2013 10:40,10036,799.4,696.9,135.4,36,23.14,56.74,0.492,878.9056,,,
21/11/2013 10:50,10037,804,726.6,149.8,37.59,23.25,60.15,1.181,878.6671,,,
21/11/2013 11:00,10038,810,774.4,180.9,39.53,22.61,59.81,1.129,878.7823,,,
21/11/2013 11:10,10039,313.6,451.3,191.3,30.01,22.74,62.16,0.349,878.7332,,,
21/11/2013 11:20,10040,803,819,213.6,41.92,22.85,58.89,0.942,878.4214,,,
21/11/2013 11:30,10041,832,832,194.6,42.79,23.58,54.08,0.748,878.3322,,,
21/11/2013 11:40,10042,858,811,158.9,43.39,24.11,54.32,0.464,878.071,,,
21/11/2013 11:50,10043,862,803,147.2,43.56,24.41,52.41,0.128,878.1678,,,
21/11/2013 12:00,10044,850,809,147.1,43.34,24,54.35,0.81,877.8912,,,
21/11/2013 12:10,10045,834,812,168.3,43.37,24.73,48.94,0.05,878.0211,,,
21/11/2013 12:20,10046,858,855,193.4,44.84,24.86,52.45,0.771,877.678,,,
21/11/2013 12:30,10047,860,838,180,44.34,24.8,50.16,0.357,877.4972,,,
21/11/2013 12:40,10048,876,835,159.2,44.63,24.73,50.71,1.111,877.351,,,
21/11/2013 12:50,10049,860,809,148.8,43.5,24.76,49.21,0.97,877.178,,,
21/11/2013 13:00,10050,826,794.5,158.9,42.29,24.73,48.53,1.249,876.82,,,
21/11/2013 13:10,10051,843,793.3,156.3,42.07,24.9,48.12,0.356,876.7281,,,
21/11/2013 13:30,10052,834,769.8,145.5,40.64,25.48,43.55,0.451,876,,,
21/11/2013 13:40,10053,803,743.2,147.3,39.09,25.31,45.87,0.831,876.3608,,,
21/11/2013 13:50,10054,752.9,686.8,136.9,36.97,25.54,48.83,1.245,876.2295,,,
21/11/2013 14:00,10055,824,720.9,140.9,37.85,25.34,47.74,1.304,876.0662,,,
21/11/2013 14:10,10056,825,715.5,146.2,37.05,25.99,46.41,0.036,876.0346,,,
21/11/2013 14:20,10057,813,685.4,138.7,35.36,26.23,42.8,0.015,875.7317,,,
21/11/2013 14:30,10058,793.8,655.4,129.1,33.66,26.78,45.32,0.445,875.7053,,,
21/11/2013 14:40,10059,742.9,607.7,121.8,31.09,26.2,46.28,0.883,875.5276,,,
21/11/2013 14:50,10060,734,599.1,128.2,30.34,26.36,44.4,0.145,875.6076,,,
21/11/2013 15:00,10061,711.9,576.9,121.2,29.01,26.88,43.52,0.417,875.1353,,,
21/11/2013 15:10,10062,660.2,539.1,112.1,26.83,26.93,40.89,0.127,875.0843,,,
21/11/2013 15:20,10063,621.9,513.7,107.2,25.33,26.61,41.64,0.853,875.0942,,,
21/11/2013 15:30,10064,569.3,477,102.1,23.17,26.81,40.07,0.081,875.1344,,,
21/11/2013 15:40,10065,521.3,447,99.3,21.37,27.23,38.78,0.345,875.0521,,,
21/11/2013 15:50,10066,480.8,421.5,95.2,19.82,26.63,40.01,0.588,876,,,
21/11/2013 16:00,10067,426.8,386.4,91.7,17.79,27.46,37.59,0,875.0367,,,
21/11/2013 16:10,10068,381.7,353.3,86.3,15.94,27.85,36.91,0.028,875.0441,,,
21/11/2013 16:20,10069,335.7,321.3,81.1,14.16,27.28,39.8,0.506,875.1176,,,
21/11/2013 16:30,10070,291.2,285.2,74.12,12.35,27.37,36.7,0.067,876,,,
21/11/2013 16:40,10071,250.3,251.3,69.05,10.66,27.02,37.93,0.027,876,,,
21/11/2013 16:50,10072,203.9,212.7,60.23,8.86,26.77,41.78,0.13,875.0928,,,
21/11/2013 17:00,10073,163.8,173.6,56.12,7.011,26.67,41.81,0,876,,,
21/11/2013 17:10,10074,128.3,136.6,45,4.775,26.6,40.38,0,875.1025,,,
21/11/2013 17:20,10075,95,103.1,42.2,4.209,26.84,41.03,0,875.0529,,,
21/11/2013 17:30,10076,64.48,73.57,33.95,3.003,26.36,41.1,0.003,875.1259,,,
21/11/2013 17:40,10077,38.34,47.69,24.59,1.898,25.75,44.44,0.025,875.1669,,,
21/11/2013 17:50,10078,4.159,16.37,12.36,1.006,25.18,46,0,876,,,
21/11/2013 18:00,10079,0,5.135,4.453,0.428,24.83,46.75,0,875.1907,,,
21/11/2013 18:10,10080,0,1.238,0.936,0.116,24.56,53.71,0.002,875.1834,,,
21/11/2013 18:20,10081,0,0.038,0,0.02,23.43,55.92,0,875.3477,,,
21/11/2013 18:30,10082,0,0,0,0.011,22.97,59.64,0,875.3315,,,
21/11/2013 18:40,10083,0,0,0,0.004,21.87,66.21,0,875.3547,,,
21/11/2013 18:50,10084,0,0,0,0.004,21.61,63.32,0,875.5603,,,
21/11/2013 19:00,10085,0,0,0,0.007,21.38,68.54,0,875.7252,,,
21/11/2013 19:10,10086,0,0,0,0.004,20.66,70.31,0,875.9047,,,
21/11/2013 19:20,10087,0,0,0,0.006,20.52,70.59,0,876.0197,,,
21/11/2013 19:30,10088,0,0,0,0.005,20.1,71.75,0,876.2861,,,
21/11/2013 19:40,10089,0.012,0,0,0.006,20.55,68.82,0,876.2072,,,
21/11/2013 19:50,10090,0,0,0,0.007,20.15,74.03,0.005,876.2392,,,
21/11/2013 20:00,10091,0,0,0,0.005,19.26,74.82,0.011,876.2557,,,
21/11/2013 20:10,10092,0,0,0,0.006,19.31,74.1,0.003,876.3848,,,
21/11/2013 20:20,10093,0.315,0,0,0.007,19.63,67.6,0,876.4858,,,
21/11/2013 20:30,10094,0.447,0,0,0.007,19.87,68.59,0,876.6965,,,
21/11/2013 20:40,10095,0.372,0,0,0.004,19.65,67.5,2.729,876.838,,,
21/11/2013 20:50,10096,0.355,0,0,0.008,19.68,69.47,1.904,876.9698,,,
21/11/2013 21:00,10097,0,0,0,0.006,19.13,71.62,0.07,877.038,,,
21/11/2013 21:10,10098,0,0,0,0.004,18.67,75.85,0.095,877.1434,,,
21/11/2013 21:20,10099,0,0,0,0.003,18.5,74.65,0.002,877.1443,,,
21/11/2013 21:30,10100,0.295,0,0,0.004,18.75,72.81,0.003,877.3159,,,
21/11/2013 21:40,10101,0.441,0,0,0.007,18.88,73.02,0.002,877.3404,,,
21/11/2013 21:50,10102,0.642,0,0,0.005,18.91,69.54,0.002,877.4628,,,
21/11/2013 22:00,10103,0.685,0,0,0.007,19.13,70.5,0,877.4302,,,
21/11/2013 22:10,10104,0.078,0,0,0.007,18.64,73.36,1.987,877.4885,,,
21/11/2013 22:20,10105,0,0,0,0.006,18.34,73.84,1.947,877.5275,,,
21/11/2013 22:30,10106,0.273,0,0,0.007,18.48,73.97,1.739,877.5283,,,
21/11/2013 22:40,10107,0,0,0,0.006,18.07,75,0.362,877.6349,,,
21/11/2013 22:50,10108,0,0,0,0.005,17.89,77.31,0.509,877.6023,,,
21/11/2013 23:00,10109,0.158,0,0,0.003,17.92,75.27,0,877.7001,,,
21/11/2013 23:10,10110,0.301,0,0,0.002,17.88,75.1,0.002,877.6683,,,
21/11/2013 23:20,10111,0.417,0,0,0.003,18.1,72.03,0,877.7321,,,
21/11/2013 23:30,10112,1.203,0,0,0.007,18.57,70.29,0,877.6269,,,
21/11/2013 23:40,10113,0.728,0,0,0.005,18.38,73.97,0,877.6178,,,
21/11/2013 23:50,10114,0.078,0,0,0.006,17.94,74.42,0,877.6514,,,
22/11/2013 0:00,10115,0.156,0,0,0.002,18,73.8,0,877.7086,,,
22/11/2013 0:10,10116,0.401,0,0,0.004,18.22,72.58,0,877.5858,,,
22/11/2013 0:20,10117,0.16,0,0,0.004,18.01,75.27,0,877.5441,,,
22/11/2013 0:30,10118,0.026,0,0,0.004,17.58,76.12,0,877.4465,,,
22/11/2013 0:40,10119,0.089,0,0,0.001,17.6,77.08,0,876,,,
